doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
berenike.apis.233,89259,89259,o.berenike;2;233,berenike.apis.233,Jar Tag,Jar Tag,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,grc,Jar; Tag; Ostraka,,2 Psen( ),True
berenike.apis.234,89260,89260,o.berenike;2;234,berenike.apis.234,Jar Tag,Jar Tag,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,grc,Jar; Tag; Ostraka,,] . nonos,True
berenike.apis.235,89261,89261,o.berenike;2;235,berenike.apis.235,Jar Tag,Jar Tag,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,grc,Jar; Tag; Ostraka,,"por (or perhaps ""II or"")",True
berenike.apis.236,89262,89262,o.berenike;2;236,berenike.apis.236,Jar Tag,Jar Tag,A.D. 50 - 75,62.0,This document was discovered in a trench north of the Serapis Temple at Berenike.,grc,Jar; Tag; Ostraka,,,False
berenike.apis.237,89263,89263,o.berenike;2;237,berenike.apis.237,Jar Tag,Jar Tag,50 - 75 A.D.,62.0,This document was discovered in a trench north of the Serapis Temple at Berenike.,grc,Jar; Tag; Ostraka,,Arateo( ),True
berenike.apis.238,89264,89264,o.berenike;2;238,berenike.apis.238,Jar Tag,Jar Tag,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,grc,Jar; Tag; Ostraka,,Ph[ . . .] / Amphiomis,True
berenike.apis.239,89265,89265,o.berenike;2;239,berenike.apis.239,Jar Tag,Jar Tag,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,grc,Jar; Tag; Ostraka,,Amphio(mis),True
berenike.apis.24,70801,70801,o.berenike;1;24,berenike.apis.24,Order from Sosibios to Andouros,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""Sosibios to Andouros, greetings. Let pass for Pripioue( ) - - - 8 italika of wine.""",True
berenike.apis.240,89266,89266,o.berenike;2;240,berenike.apis.240,Jar Tag,Jar Tag,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,grc,Jar; Tag; Ostraka,,Petharpoch(rates),True
berenike.apis.241,89267,89267,o.berenike;2;241,berenike.apis.241,Jar Tag,Jar Tag,IIIrd - Ist cent. B.C.,-150.0,This document was discovered in a Ptolemaic industrial area at Berenike.,grc,Jar; Tag; Ostraka,,(Year) 2,True
berenike.apis.242,89268,89268,o.berenike;2;242,berenike.apis.242,Jar Tag,Jar Tag,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,la,Jar; Tag; Ostraka,,,False
berenike.apis.243,89269,89269,o.berenike;2;243,berenike.apis.243,Jar Tag,Jar Tag,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,grc,Jar; Tag; Ostraka,,,False
berenike.apis.244,89270,89270,o.berenike;2;244,berenike.apis.244,Jar Tag,Jar Tag,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,grc,Jar; Tag; Ostraka,,Petron(ios),True
berenike.apis.245,89271,89271,o.berenike;2;245,berenike.apis.245,Jar Tag,Jar Tag,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,grc,Jar; Tag; Ostraka,,Bernik( ),True
berenike.apis.246,89272,89272,o.berenike;2;246,berenike.apis.246,Jar Tag,Jar Tag,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,grc,Jar; Tag; Vinegar; Ostraka,,,False
berenike.apis.247,89273,89273,o.berenike;2;247,berenike.apis.247,Jar Tag,Jar Tag,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,grc,Jar; Tag; Ostraka,,of Justus,True
berenike.apis.248,89274,89274,o.berenike;2;248,berenike.apis.248,Jar Tag,Jar Tag,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,grc,Jar; Tag; Ostraka,,,False
berenike.apis.249,89275,89275,o.berenike;2;249,berenike.apis.249,Jar Tag,Jar Tag,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,la,Jar; Tag; Ostraka,,18,True
berenike.apis.25,70802,70802,o.berenike;1;25,berenike.apis.25,Order from Sosibios to Andouros,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""Sosibios to Andouros, greetings. Let pass - - - italika of wine.""",True
berenike.apis.250,89276,89276,o.berenike;2;250,berenike.apis.250,Jar Tag,Jar Tag,IInd/Ist cent. B.C.,-100.0,This document was discovered in a Ptolemaic industrial area at Berenike.,grc,Jar; Tag; Wool; Weaving; Ostraka,,,False
berenike.apis.251,,,,berenike.apis.251,Account of Wine,Account of Wine,IInd/Ist cent. B.C.,-100.0,This document was discovered in a Roman dump at Berenike.,egy-Egyd,Wine; Ostraka; Account,,,False
berenike.apis.252,,,,berenike.apis.252,Memorandum or notice,Memorandum or notice,IInd/Ist cent. B.C.,-100.0,This document was discovered in a trench north of the Serapis Temple at Berenike.,egy-Egyd,Memorandum; Ostraka,,,False
berenike.apis.253,,,,berenike.apis.253,Uncertain Text,Uncertain text,IInd/Ist cent. B.C.,-100.0,This text was discovered in a trench north of the Serapis Temple at Berenike.,egy-Egyd,Ostraka,,,False
berenike.apis.254,,,,berenike.apis.254,Uncertain Text,Uncertain text.,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,sem,Ostraka,,,False
berenike.apis.255,,,,berenike.apis.255,Uncertain text,Uncertain text,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,sem,Ostraka,,,False
berenike.apis.256,,,,berenike.apis.256,Uncertain text,Uncertain text.,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,sem,Ostraka,,,False
berenike.apis.257,,,,berenike.apis.257,Uncertain text.,Uncertain text,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,sem,Ostraka,,,False
berenike.apis.258,,,,berenike.apis.258,Wooden Number Tag,Number tag,A.D. 50 - 75,62.0,This document was discovered in a Roman dump at Berenike.,grc,Tag; wood; Numeral,,2,True
berenike.apis.259,,,,berenike.apis.259,Stone Weight,Stone weight,A.D. 50 - 75,62.0,This instrumentum was discovered in a Roman dump at Berenike.,grc,Instrumentum; Weights,,,False
berenike.apis.26,70803,70803,o.berenike;1;26,berenike.apis.26,Order from Sosibios to Andouros,Remains of a customs pass for oil and wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Oil,,"""Sosibios to Andouros, greetings. Let pass for Pakoibis, son of Kleitos, 4 hemikadia of oil and 4 italika of wine.""",True
berenike.apis.260,,,,berenike.apis.260,Lamp with Coptic Inscription,Lamp with Coptic Inscription,6th cent. A.D.?,549.0,This lamp was discovered in the 1998 season.,cop,lamp; Christian,,"Jesus, forgive me.",True
berenike.apis.27,70804,70804,o.berenike;1;27,berenike.apis.27,Order from Sosibios to Andouros,"Remains of a customs pass, probably for wine (?).",33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Export; Wine,,"""Sosibios to Andouros, greetings. Let pass ... 13 - -, 5 rhodia.""",True
berenike.apis.28,70805,70805,o.berenike;1;28,berenike.apis.28,Order from Sosibios to Andouros,Remains of a customs pass for oil and wine.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Oil; Wine,,"""Sosibios to Andouros, greetings. Let pass for Armios, son of D--, 6 hemikadia of oil, 2 italika of wine.""",True
berenike.apis.29,70806,70806,o.berenike;1;29,berenike.apis.29,Order from Sosibios to Andouros,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""Sosibios to Andouros, greetings. Let pass for Psenmouthes, son of Horos, 6 italika of wine.""",True
berenike.apis.3,70780,70780,o.berenike;1;3,berenike.apis.3,Order from Sosibios to Andouros,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Export,,"""Sosibios to Andouros, greetings. Let pass for Paeris, son of Naucles - """,True
berenike.apis.30,70807,70807,o.berenike;1;30,berenike.apis.30,Order from Sosibios to Andouros,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Export; Wine,,"""Sosibios to Andouros, greetings. Let pass for K--- 16 italika of wine.""",True
berenike.apis.31,70808,70808,o.berenike;1;31,berenike.apis.31,Order from Sosibios to Andouros,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Export; Wine,,"""Sosibios to Andouros, greetings. Let pass for NN 8 italika of wine.""",True
berenike.apis.32,70809,70809,o.berenike;1;32,berenike.apis.32,Order from Sosibios to Andouros,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""Sosibios to Andouros, greetings. Let pass for NN - italika of wine.""",True
berenike.apis.33,70810,70810,o.berenike;1;33,berenike.apis.33,Order from Sosibios to Andouros,Remains of a customs pass.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Export,,"""Sosibios to Andouros, greetings. Let pass for Kron- ...""",True
berenike.apis.34,70811,70811,o.berenike;1;34,berenike.apis.34,Order from Sosibios to Andouros,Remains of a customs pass for wine exportation.,33 - 70 A.D.?,51.0,Roman dump at Berenike.,grc,Ostraca; Order; Customs; Wine; Export,,"""Sosibios to Andouros, greetings. Let pass 6 italika of wine for Petarpochrates.""",True
