doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
yale.apis.0007220000,974975,974975,p.yale;4;157,yale.apis.0007220000,"Declaration on oath, Roman CE 54-55",Of a weaver (?) in the first year of Nero,Roman CE 54-55,54.0,Oxyrhynchus,grc,,,,False
yale.apis.0007230000,,,,yale.apis.0007230000,"Letter, Roman CE 29, 26. Apr.  [RD]","To Leonides, the scribe, talking about business affairs, but also including greetings like a private letter","Roman CE 29, 26. Apr.  [RD]",,,grc,,,,False
yale.apis.0007240000,,,,yale.apis.0007240000,"Account, Roman-Byzantine","Notes on payments in money, one of them cancelled",Roman-Byzantine,449.0,,grc,,,,False
yale.apis.0007254100,,,,yale.apis.0007254100,"Account, Roman CE iii [MIR]",On grain;,Roman CE iii [MIR],249.0,,grc,,,,False
yale.apis.0007254200,,,,yale.apis.0007254200,"Document, Roman CE iii [MIR]",,Roman CE iii [MIR],249.0,,grc,,,,False
yale.apis.0007260000,,,,yale.apis.0007260000,"Receipt, Roman CE ii [MIR]","Note of hand, later cancelled",Roman CE ii [MIR],149.0,,grc,,,,False
yale.apis.0007270000,,,,yale.apis.0007270000,"Note (?) or receipt (?), Roman CE ii [MIR]",,Roman CE ii [MIR],149.0,,grc,,,,False
yale.apis.0007280000,,,,yale.apis.0007280000,"Account, Ptolemaic-Roman",,Ptolemaic-Roman,-50.0,,grc,,,,False
yale.apis.0007290000,,,,yale.apis.0007290000,"Account, Roman CE i  [RD]",List of names and amounts of grains; heading from the reign of Tiberius,Roman CE i  [RD],50.0,,grc,,,,False
yale.apis.0007300000,,,,yale.apis.0007300000,"Document, Roman-Byzantine",,Roman-Byzantine,449.0,,grc,,,,False
yale.apis.0007310000,,,,yale.apis.0007310000,"Contract, Roman CE i (?) [MIR]",Of loan of seed corn to cultivate land (?),Roman CE i (?) [MIR],50.0,,grc,,,,False
yale.apis.0007320000,,,,yale.apis.0007320000,"Document, Roman-Byzantine",Names and places are mentioned: Augustamnica,Roman-Byzantine,449.0,,grc,,,,False
yale.apis.0007330000,,,,yale.apis.0007330000,"Document, Roman",(B) list of names (?),Roman,100.0,,grc,,,,False
yale.apis.0007340000,,,,yale.apis.0007340000,"Document, Ptolemaic-Roman (?)",Name,Ptolemaic-Roman (?),-50.0,,grc,,,,False
yale.apis.0007350000,,,,yale.apis.0007350000,"Account, Byzantine CE iv [MIR]",,Byzantine CE iv [MIR],349.0,,grc,,,,False
yale.apis.0007360000,641988,641988,apf;61;326_2,yale.apis.0007360000,"Letter, Roman CE 23-24  [RD]",10th year of Tiberius; private letter (?),Roman CE 23-24  [RD],23.0,,grc,,,,False
yale.apis.0007370000,,,,yale.apis.0007370000,"Letter, Roman","Official, the royal scribe is mentioned",Roman,100.0,,grc,,,,False
yale.apis.0007384100,,,,yale.apis.0007384100,"List, Roman",Of names with indication of age,Roman,100.0,,grc,,,,False
yale.apis.0007384200,,,,yale.apis.0007384200,Document,,,,,grc,,,,False
yale.apis.0007390000,,,,yale.apis.0007390000,"Receipt, Roman CE i-ii [MIR]",From the sitologoi,Roman CE i-ii [MIR],100.0,,grc,,,,False
yale.apis.0007400000,,,,yale.apis.0007400000,Document,,,,Oxyrhynchus,grc,,,,False
yale.apis.0007410000,,,,yale.apis.0007410000,"Contract, Roman CE 196-211  [RD]","Concerning tract of property, Septimius Severus and one or two other joined regents",Roman CE 196-211  [RD],203.0,Arsinoite nome,grc,,,,False
yale.apis.0007420000,,,,yale.apis.0007420000,"Document (?), Roman",,Roman,100.0,,grc,,,,False
yale.apis.0007430000,,,,yale.apis.0007430000,Literary work (?),,,,,grc,,,,False
yale.apis.0007444100,,,,yale.apis.0007444100,"Receipt, Ptolemaic-Roman",For grain,Ptolemaic-Roman,-50.0,,grc,,,,False
yale.apis.0007444200,,,,yale.apis.0007444200,"Account, Ptolemaic-Roman",Of grain,Ptolemaic-Roman,-50.0,,grc,,,,False
yale.apis.0007454100,,,,yale.apis.0007454100,Literary work (?),,,,,grc,,,,False
yale.apis.0007454200,,,,yale.apis.0007454200,Document,,,,,grc,,,,False
yale.apis.0007460000,,,,yale.apis.0007460000,Document,,,,,grc,,,,False
yale.apis.0007470000,,,,yale.apis.0007470000,"Account, Roman",,Roman,100.0,,grc,,,,False
yale.apis.0007480000,,,,yale.apis.0007480000,"Account, Roman",Of money,Roman,100.0,,grc,,,,False
yale.apis.0007490000,,,,yale.apis.0007490000,Document (?),,,,,grc,,,,False
yale.apis.0007500000,,,,yale.apis.0007500000,"Letter, Roman",On business affairs,Roman,100.0,,grc,,,,False
yale.apis.0007510000,,65553,,yale.apis.0007510000,"Literary work, Ptolemaic-Roman BCE i [SAS]",Prose,Ptolemaic-Roman BCE i [SAS],-50.0,,grc,,,,False
yale.apis.0007520000,,,,yale.apis.0007520000,"Account (?), Ptolemaic-Roman (?)",,Ptolemaic-Roman (?),-50.0,,grc,,,,False
yale.apis.0007530000,,,,yale.apis.0007530000,"Letter, Roman",,Roman,100.0,,grc,,,,False
yale.apis.0007540000,154342,154342,zpe;183;193_1,yale.apis.0007540000,"List, Byzantine CE vi",List of Oxyrhynchite Villages,Byzantine CE vi,575.0,Oxyrhynchus,grc,,,,False
yale.apis.0007550000,,,,yale.apis.0007550000,"Receipt (?), Roman CE 82-97","Reign of Domitian, receipt for money",Roman CE 82-97,89.0,,grc,,,,False
yale.apis.0007560000,,65641,,yale.apis.0007560000,"Literary work, Ptolemaic BCE late ii [SAS]",Prose (?),Ptolemaic BCE late ii [SAS],-113.0,,grc,,,,False
yale.apis.0007570000,,,,yale.apis.0007570000,"Account (?), Roman",Names and various entries,Roman,100.0,,grc,,,,False
yale.apis.0007580000,,,,yale.apis.0007580000,"Account, Ptolemaic-Roman (?)",Of grain,Ptolemaic-Roman (?),-50.0,,grc,,,,False
yale.apis.0007590000,,,,yale.apis.0007590000,"Contract (?), Roman",,Roman,100.0,,grc,,,,False
yale.apis.0007600000,768440,768440,jjp;47;32,yale.apis.0007600000,"Document, Roman-Byzantine",,Roman-Byzantine,449.0,Oxyrhynchus,grc,,,,False
yale.apis.0007610000,,,,yale.apis.0007610000,"Account, Roman",Of grain,Roman,100.0,,grc,,,,False
yale.apis.0007620000,,,,yale.apis.0007620000,"Document, Roman",,Roman,100.0,,grc,,,,False
yale.apis.0007630000,,,,yale.apis.0007630000,"Document (?), Roman",Name: Kleopatra,Roman,100.0,,grc,,,,False
yale.apis.0007640000,,,,yale.apis.0007640000,"Account, Roman",,Roman,100.0,,grc,,,,False
yale.apis.0007650000,,,,yale.apis.0007650000,"Document (?), Roman",,Roman,100.0,,grc,,,,False
yale.apis.0007660000,,,,yale.apis.0007660000,"Document, Byzantine",,Byzantine,499.0,,grc,,,,False
yale.apis.0007670000,,,,yale.apis.0007670000,"Document, Byzantine-Medieval [SLE]",,Byzantine-Medieval [SLE],599.0,,grc,,,,False
yale.apis.0007680000,,,,yale.apis.0007680000,"Receipt (?), Byzantine [SLE]","1st line date, last line: official subscription (sesemeiomai)",Byzantine [SLE],549.0,,grc,,,,False
yale.apis.0007690000,,,,yale.apis.0007690000,"Account, Roman","Daily, names with checking marks",Roman,100.0,,grc,,,,False
yale.apis.0007700000,,,,yale.apis.0007700000,"Receipt, Roman",For 4 drachmai,Roman,100.0,,grc,,,,False
yale.apis.0007710000,,,,yale.apis.0007710000,"Document, Roman-Byzantine",,Roman-Byzantine,449.0,,grc,,,,False
yale.apis.0007720000,,,,yale.apis.0007720000,"Document, Roman",,Roman,100.0,,grc,,,,False
