doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
hermitage.apis.108,18295,18295,sb;18;13203,hermitage.apis.108,Tax Receipt,Tax receipt for two separate payments of 4 drachmas by the same person,"4 November, 122 A.D.",,From Apollonopolis (Edfu),grc,Papyri; Taxation,,"Pakteutes, son of Ereson son of Gorsenuphis for the merismos of the 7th year of lord Hadrian: 4 drachmas, totals 4 drachmas. Year 7; 1st of Phaophi. The 8th of Hathyr, for the merismos, 4 drachmas, totals 4 drachmas.",True
hermitage.apis.109,18316,18316,sb;18;13210,hermitage.apis.109,Rent Receipt,Valeria Sabina acknowledges through her husband receipt of rent on her land,161-162 or 218-219 A.D.,190.0,From Syene,grc,Ostraca; Rent; Receipt,,"Valeria Sabina, who is also Sarapia, through my husband Dionysius the veteran, to Celearius, greetings. I have taken from you as rent on my land, which you have on lease, the agreed(?) 1 4/6 artabs of wheat; totals 1 4/6 artabs of wheat for the present 2nd year of our lords Marcus Antoninus and . . . year 2 . . . .",True
hermitage.apis.11,39922,39922,p.ross.georg;4;5,hermitage.apis.11,Letter Requisitioning Sailors and Provisions for an Expedition,"Letter presumably from the governor of Egypt, Kurrah b. Sharik, to the pagarch, Basilius, ordering sailors and provisions",A.D. 709-714?,711.0,kome Aphrodito,grc,papyri; letter; order,,"Lines 42-45, List of requisitions thus: sailors, 16 individuals, payment . . . 1/2 solidus; in adaeratio of 2 months, from 1. solid., .[ ; of olive oil, 6 metra, 4 pints [.",True
hermitage.apis.110,2536,2536,sb;18;13215,hermitage.apis.110,Account,"Account of provisions, including castor oil, bread, wine, and vinegar",II/I B.C.(?),-100.0,From the Arsinoite,grc,Ostraca; Account,,,False
hermitage.apis.111,33003,33003,sb;18;13217,hermitage.apis.111,List of Payments,List of names followed by payments,Late VII/VIIIth c. A.D.,724.0,Provenance Unknown,grc,Ostraca; Account,,,False
hermitage.apis.112,,,,hermitage.apis.112,Fragment of a Document,,VII/VIIIth c. A.D.,699.0,Provenance Unknown,grc,Papyri; Papyri,,,False
hermitage.apis.113,,,,hermitage.apis.113,Fragment of a document,,VII/VIIIth c. A.D.,699.0,Kome Aphrodito,grc,Papyri; Papyri,,,False
hermitage.apis.114,,,,hermitage.apis.114,Traces,,Late VII/VIIIth c. A.D.,699.0,Provenance Unknown,grc,Papyri; Papyri,,,False
hermitage.apis.115,,,,hermitage.apis.115,Fragment of a document,,VII/VIIIth c. A.D.,699.0,Kome Aphrodito?,grc,Papyri; Papyri,,,False
hermitage.apis.116,,,,hermitage.apis.116,Fragment of a document,,VII/VIIIth c. A.D.,699.0,Kome Aphrodito?,grc,Papyri; Papyri,,,False
hermitage.apis.117,,,,hermitage.apis.117,Fragment of a document,,VII/VIIIth c. A.D.,699.0,Kome Aphrodito?,grc,Papyri; Papyri,,,False
hermitage.apis.118,,,,hermitage.apis.118,Fragment of a document,,VII/VIIIth c. A.D.,699.0,Provenance Unknown,grc,Papyri; Papyri,,,False
hermitage.apis.119,,,,hermitage.apis.119,Document,,III/Vth c. A.D.,349.0,Provenance Unknown,grc,Papyri; Papyri,,,False
hermitage.apis.12,39922,39922,p.ross.georg;4;5,hermitage.apis.12,Part of P.Ross.Georg. IV 5 (Letter Requisitioning Sailors and Provisions for an Expedition)?,,A.D. 709-714?,711.0,kome Aphrodito,grc,papyri; letter; order,,,False
hermitage.apis.120,,,,hermitage.apis.120,Document,,VII/VIIIth c. A.D.,699.0,Provenance Unknown,grc,Papyri; Papyri,,,False
hermitage.apis.121,,,,hermitage.apis.121,Fragment of a document,,VII/VIIIth c. A.D.,699.0,Kome Aphrodito?,grc,Papyri; Papyri,,,False
hermitage.apis.122,,,,hermitage.apis.122,Fragment of a document,,VII/VIIIth c. A.D.,699.0,Provenance Unknown,grc,Papyri; Papyri,,,False
hermitage.apis.123,,,,hermitage.apis.123,Fragment of a document,,VII/VIIIth c. A.D.,699.0,Kome Aphrodito?,grc,Papyri; Papyri,,,False
hermitage.apis.124,,,,hermitage.apis.124,Fragment of a document,,VII/VIIIth c. A.D.,699.0,Kome Aphrodito?,grc,Papyri; Papyri,,,False
hermitage.apis.125,,,,hermitage.apis.125,Document,,VI/VIIIth c. A.D.,649.0,Provenance Unknown,cop,Papyri; Papyri,,,False
hermitage.apis.126,,,,hermitage.apis.126,Fragment of a document,,VII/VIIIth c. A.D.,699.0,Provenance Unknown,grc,Papyri; Papyri,,,False
hermitage.apis.127,,,,hermitage.apis.127,Fragment of a document,,VII/VIIIth c. A.D.,699.0,Provenance Unknown,cop,Papyri; Papyri,,,False
hermitage.apis.128,,,,hermitage.apis.128,Blank,,no date,599.0,Provenance Unknown,,Papyri; Papyri,,,False
hermitage.apis.129,,,,hermitage.apis.129,Fragment of a document,,VII/VIIIth c. A.D.,699.0,Provenance Unknown,cop,Papyri; Papyri,,,False
hermitage.apis.13,20491,20491,p.ross.georg;4;6,hermitage.apis.13,Letter Seeking Recruitment of Youths for Instruction in Crafts Related to Shipbuilding,"Letter from the governor of Egypt, Kurrah b. Sharik, to the pagarch, Basilius, ordering the recruitment of youths to be trained as ship carpenters and caulkers","23 January, 710 A.D.",,kome Aphrodito,grc,papyri; letter; order,,"In the name of God. Kurrah ben Sharik, the governor, to Basilius, the pagarch of kome Aphrodito. We are constantly in need of carpenters and caulkers on account of maintenance of the small ships (carabi), light vessels (acatenaria), and messenger boats (dromonaria), and for various other services to the state. For there is no way for such services to be completed without them, and they are also of use to those in the chora. Thus, once you receive the present letter, order throughout the city and villages connected to it, and among the leading people of your district, youths to train in the crafts. Entrust them to skilled and notable craftsmen who know suitably their craft, and observing and monitoring them each month, watch over their work that there is no carelessness and negligence, and write to us the name, patronymic, village and craft of each. Preparing half of them to be cast for work in shipbuilding and half in caulking, send to us in the same way the names of the youths placed last year in the same kind of list. Order those of your district to plant a multitude of trees, vines, acacias and other trees and do not neglect any of the orders included in the present letter, but go around and observe on your own all of these things, as has been said, and write to us how you have done. Know well that we intend to send, God willing, one assigned to go around and look after these things and fully report to us whether you have followed our order or are somehow doing things otherwise. This was written on the twenty-eighth of the month of Tybi in the eighth indiction. Verso: Kurrah ben Sharik the governor to Basilius the pagarch of kome Aphrodito . . . of the eighth indiction for the . . . of craftsmen and caulkers.",True
hermitage.apis.130,,,,hermitage.apis.130,Fragment of a document,,VII/VIIIth c. A.D.,699.0,Provenance Unknown,cop,Papyri; Papyri,,,False
hermitage.apis.131,,,,hermitage.apis.131,Fragment of a document,,V/VIIIth c. A.D.,599.0,Provenance Unknown,grc,Papyri; Papyri,,,False
hermitage.apis.132,,,,hermitage.apis.132,Fragment of a document,,II/IIIrd c. A.D.?,199.0,Provenance Unknown,grc,Papyri; Papyri,,,False
hermitage.apis.133,,,,hermitage.apis.133,Fragment of a document,,II/IIIrd c. A.D.?,199.0,Provenance Unknown,grc,Papyri; Papyri,,,False
hermitage.apis.134,,,,hermitage.apis.134,Fragment of a document,,VII/VIIIth c. A.D.,699.0,Provenance Unknown,cop,Papyri; Papyri,,,False
hermitage.apis.135,,,,hermitage.apis.135,Fragment of a document,,VII/VIIIth c. A.D.,699.0,Provenance Unknown,grc,Papyri; Papyri,,,False
hermitage.apis.136,,,,hermitage.apis.136,Fragment of a document,,II/IIIrd c. A.D.?,199.0,Provenance Unknown,grc,Papyri; Papyri,,,False
hermitage.apis.137,,,,hermitage.apis.137,Fragment of a document,,II/IIIrd c. A.D.?,199.0,Provenance Unknown,grc,Papyri; Papyri,,,False
