doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
michigan.apis.1007,30545,30545,o.mich;3;1059,michigan.apis.1007,Receipt for Transport of Grain,Receipt for delivery of grain by an Artemidoros to an unknown harbor,IIIrd century A.D. (November 27/28),249.0,"probably Syron (kome), Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Of Syron (kome), Artemidoros son of Phokas, three sacks, equal 3. In the 4th year, on Choiak 1.",True
michigan.apis.1008,42807,42807,o.mich;2;928,michigan.apis.1008,Receipt for Transport of Grain,"Receipt for delivery of grain, brought by a Ptolemaios(?) to an unknown harbor","March 21, 276 A.D.",,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"[Ptolemaios] son of Iulianus, [of the crops] of the 6th(?) year, of the granary of Karanis, through camels, one sack, = 1 sack. In the 1st(?) year, on Phamenoth 25.",True
michigan.apis.1009,32735,32735,o.mich;3;1014,michigan.apis.1009,Receipt for Tax Payment in Kind,Receipt for chaff brought by an Isidoros in the name of a Potammon(?),(Early) IVth century A.D.,349.0,"unknown harbor, Herakleopolite or Memphite nome, province of Egypt",grc,Documentary; Ostracon,,"[Has brought] Potammon(?), for the village of Karanis, for the second indiction, through Isidoros, two-hundred and forty litrai of chaff, = 240 litrai only. I, Theodotos, have signed.",True
michigan.apis.101,42279,42279,o.mich;1;50,michigan.apis.101,Order for Payment,Order for delivery of wheat,Ist century A.D.,50.0,Unknown,grc,Documentary; Ostracon,,"Apollonios to Pammenes, greetings. Deliver to Psenobastis, son of Haremephis, one third of a choinix of wheat, equal 1/3 choinix of wheat. Year 3, Hathyr 18.",True
michigan.apis.1010,42529,42529,o.mich;2;712,michigan.apis.1010,Receipt of money tax,Receipt for payment of syntaxis by the mender Petem(--),(Late) Ist century B.C./(early) Ist century A.D.,-50.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"In the 22th year, (has paid) Petem( ), external mender, for syntaxis, on Phamenoth 16, 210''.",True
michigan.apis.1011,42693,42693,o.mich;2;815,michigan.apis.1011,Receipt (Certificate) for work on the embankments,Certificate for work on the embankments performed by an Arianus,(Late) IInd century/(early) IIIrd century A.D. (August 25),162.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"In the 1st year, on Mesore 2nd intercalary day, Arianus son of Terentius has given (his part).",True
michigan.apis.1012,42739,42739,o.mich;2;861,michigan.apis.1012,Receipt(?) for Transport of Grain,Receipt(?) for delivery of grain brought by an Esouris to an unknown harbor,(Late) IIIrd century A.D.,249.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Esouris son of Chairemon, six sacks, equal 6.",True
michigan.apis.1013,42753,42753,o.mich;2;875,michigan.apis.1013,Receipt for Transport of Grain,Receipt for delivery of grain brought by a Ptolemaios to an unknown harbor,"April 8, 278 A.D.",,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Of the crops of the 2nd year, of Karanis, Ptolemaios son of Iulianus, 4 sacks. In the 3rd year, Pharmouthi 13.",True
michigan.apis.1014,42688,42688,o.mich;2;810,michigan.apis.1014,Receipt (Certificate) for work on the embankments,Certificate for work on the embankments performed by a Theagenes,"June 18, 188 A.D.",,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"In the 28th year, on Pauni 21, Theagenes son of Horion has given two naubia for (his) arourai. I have signed.",True
michigan.apis.1015,42740,42740,o.mich;2;862,michigan.apis.1015,Receipt(?) for Transport of Grain,Receipt(?) for delivery of grain brought by a Sarapion to an unknown harbor,(Late) IIIrd century/(early) IVth century A.D.,262.0,"probably Karanis, Herakleidou meris, Arsinoite nome, province of Egypt",grc,Documentary; Ostracon,,"Sarapion son of Antonius, seven sacks, equal 7 sacks.",True
