doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
berkeley.apis.528,3802a,3802,p.tebt;1;168,berkeley.apis.528,Official letter from Didymos,Didymos orders Chairemon to give one measure of wine to a certain Apollonios.,Late 2nd century B.C.,-113.0,Kerkeosiris,grc,Business letters,,"Didymos to Chairemon, greeting. Give at once to Apollonios 1 (measure) of wine, total 1 of wine.",True
berkeley.apis.529,3802b,3802,sb;18;14055,berkeley.apis.529,Official letter to Didymos,"Order to Didymos, a banker, to pay 20 bronze drachmas.",Late 2nd century B.C.,-113.0,Kerkeosiris,grc,Business letters,,"To Didymos, banker. Pay to Pa[ ] twenty bronze drachmas and do not hold him. �",True
berkeley.apis.53,3744,3744,p.tebt;1;108,berkeley.apis.53,Lease of land : abstract,Petesouchos has leased to Koulos 15 arouras of land.,July/Aug. 93 or 60 B.C.,-77.0,Kerkeosiris?,grc,"Contracts, Ptolemaic Period; Leases, Ptolemaic Period",,"The 21st year, Epeiph. Petesouchos has leased to Koulos the 15 arouras formerly belonging to Kallikrates at 6 1/2 artabas of wheat (for the aroura), making 97 1/2 artabas of wheat, subject to the condition that he (Petesouchos) shall supply 15 artabas for seed and all expenses, and he (Koulos) shall sow with light crops the third part.",True
berkeley.apis.530,3801,3801,p.tebt;1;167,berkeley.apis.530,Declaration from Menches,Declaration of something that took place after the survey according to crops.,116 B.C.,,Kerkeosiris,grc,"Declarations, Ptolemaic Period",,"From Menches, village scribe of Kerkeosiris. This is the [?] after the survey according to crops of the same first year, according to the report we made in Alexandria before the dioiketes.",True
berkeley.apis.531,3755,3755,p.tebt;1;119,berkeley.apis.531,Accounts of receipts and expenditures,Several related short accounts of receipts and expenditure in money and kind.,105-102 B.C.,-104.0,Kerkeosiris,grc,"Accounts, Ptolemaic period",,,False
berkeley.apis.533,42985,42985,p.tebt;2;282,berkeley.apis.533,Declaration on oath of a guard,A phylakites declares on oath that he will perform his duties properly.,Late 2nd century B.C.,-113.0,House at Tebtunis T237,grc,"Declarations, Ptolemaic Period; Oaths, Ptolemaic Period",,"To Asklepiades. Written guard-declaration that I have in truth received the hereinafter mentioned amounts, and will not surrender any part of them to another under any pretext, unless I first receive written instructions and am ordered to (deliver them) to the proper persons, and that I will keep the best guard possible upon other people's holdings and � If I swear truly may it be well with me, but if falsely, the reverse � At Tebtunis: from Zoilos son of Petosiris ... (Here the papyrus breaks off.)",True
berkeley.apis.534,42987,42987,p.tebt;2;284,berkeley.apis.534,Letter from Lysimachos,Lysimachos informs his sister about the outcome of an oracular question.,28 Dec. 70 B.C.,,House at Tebtunis T268,grc,"Private letters, Ptolemaic period",,"Lysimachos to his sister Taarmiysis, greeting. It has been decided for me that I should not go down till the 25th; and as Soknebtynis the mighty god wills it I will go with boldness. And do you together with the children � concerning the supplication, if by good fortune � if I go; and take care of yourself so as to remain in good health. Good-bye. The 12th year, Choiak 20.",True
berkeley.apis.535,20816a,20816,p.tebt;2;297,berkeley.apis.535,Report of judicial proceedings,Fragment of a report of judicial proceedings concerning a dispute about the post of prophetes at a temple.,About 123 A.D.,,Tebtunis?,grc,"Official legal documents, Roman Period",,"(Lines 7-21) � the village scribe of the village who reported that the office ought to be sold. On learning this my client appealed to Timokrates, and a letter was written to Agathos Daimon the strategos in order that if the village scribe should have made an improper report upon the office he might be mulcted � The strategos replied that the village scribe had represented at the inquiry that the certificate of appointment produced by Marsisouchos was not to be found on the spot, and appealed to you. You wrote to the strategos to make an inquiry and state the facts to you; he answered, and on receipt of his statement you wrote to him a second time to take the necessary steps. Since he did not comply with the letter ordering him to make the appointment, I request you to write to the strategos, in order that if a false entry � (Here the papyrus breaks off.)",True
berkeley.apis.536,,131640,p.tebt;2;297,berkeley.apis.536,Account of desmai,Fragment of an account listing the amounts of bundles coming from various sources.,About 123 A.D.,,House at Tebtunis T55,grc,"Accounts, Roman period",,,False
berkeley.apis.537,13463,13463,p.tebt;2;303,berkeley.apis.537,Petition to the strategos,Six priests from Tebtunis ask the strategos that a certain Kronion should be summoned to appear at a conventus of the prefect.,Feb.-Mar. 177 A.D.,,Tebtunis,grc,"Petitions, Roman period",,"To Theon alias N.N., strategos of the divisions of Themistos and Polemon of the Arsinoite nome, from Kronion son of Pakebkis and Maron son of Kronion and Maron son of Maron and Panesis son of Marsisouchos and Panesis son of Onnophris and Panesis son of N.N., all six independent and exempted priests of the famous temple at Tebtunis in the division of Polemon. Having an account against Kronion son of Sabinos concerning the outrages which he committed against us, which we will disclose at the specified time, we beg you to give him notice through one of your attendants to appear at the assize to be auspiciously held by his excellency the prefect Pactumeius Magnus. I, Kronion son of Pakebkis, have presented the petition. (2nd h.) I, Maron son of Kronion, have presented it with him. I, Maron son of Maron, have presented it with him. I, Panesis son of Marsisouchos, have presented it with him. I, Panesis son of Panesis, have presented it with him. (Here the papyrus breaks off.)",True
berkeley.apis.538,3720a,3720,p.tebt;1;84a,berkeley.apis.538,Field-by-field register of land at Kerkeosiris,"Three columns of a field-by-field register of land at Kerkeosiris, giving for each plot the geographical relationship to other plots, the name of the landholder and his patronymic, the fiscal category to which the plot belongs, the area, and the rent paid to the crown per aroura if any.",30 Sept. 118 B.C.,,Kerkeosiris,grc,"Registers of land, Ptolemaic period",,,False
berkeley.apis.539,3720c,3720,p.tebt;1;84c,berkeley.apis.539,Field-by-field register of land at Kerkeosiris,"One column of a field-by-field register of land at Kerkeosiris, giving for each plot the geographical relationship to other plots, the name of the landholder and his patronymic, the fiscal category to which the plot belongs, the area, and the rent paid to the crown per aroura if any.",About Feb. 117 B.C.?,,Kerkeosiris,grc,"Registers of land, Ptolemaic period",,,False
