doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
leidenpapinst.apis.p0118,30744,30744,sb;6;9069,leidenpapinst.apis.p0118,Report of sale of ground by landowner to the βιβλιοθήκη ἐγκτήσεων,"This papyrus contains a notification of a female landowner to the βιβλιοθήκη ἐγκτήσεων, mentioning the sale of her land.",Third century CE,,Arsinoites,grc,,,"ed.pr. (French) (3me m.) Moi, Aurélius Horion, ai signé l’an 2 (ou 3) le 3 Phaophi. (1re m.) Aux Aurélius Hermaïskos, ancien agronome et Isidoros également appelé - - - - - -nos, bouleute, directeurs des archives d’immeubles du nome arsinoïte, de la part d’Aurélia Kasiané, aussi nommée Thermoutharion, fille d’Aurélius Deios, fils d’Hérakléidès, fils d’Ammonios du quartier de l’Hierakééon d’Apollonios, sous la tutelle de son père Aurélius Deios, nommé ci-dessus, du même quartier. Les 1¾ aroures, à moi appartenant, d’un héritage non divisé, dúne vigne en friche située près des villages de Kerkésoucha et de Phanèsis, du district d’Hérackleidès, terre catécique, des 2 (ou 3) aroures, partie des 7 aroures par moi déclarées, je déclare voulant les vendre au Aurélius Démétrios, fils de Ptolemaios, fils de Didymos, du quartier de l’Ision des Bithyniens, et d’Agathos Daimon, fils d’un père inconnu et d’Eudaimonis, affranchie d’Ant[onios?] etc. etc., à ces deux conjointement pour un prix de vente de 600 drachmes. (2me m.) Moi, Aurélia Kasiané, aussi nommée Thermoutharion, sous la tutelle de mon père Aurélius Deios, j’ai déclaré voulant les vendre les 1¾ aroures d’un vigne située près des villages Kerkésoucha et de Phanèsis, pour un prix de vente de 600 drachmes. Moi, Aurélios Deios, ai écrit pour ma fille qui ne sait pas écrire.",True
leidenpapinst.apis.p0125,16831,16831,p.select;;7,leidenpapinst.apis.p0125,Loan of money,"A man from the village of Leukios in the third pagus borrows the sum of 6 talents and 3000 drachmas from a woman of Oxyrhynchus for a period of time between 19 and 49 days, probably a month.",14(?)-vi-314 AD,314.0,unknown,grc,,,"[Translation from P. L. Bat. 13] Translation of A: To Aurelia Taïs alias Techosaria, daughter of Chosion from the eminent and most eminent town of the Oxyrhynchites, acting without guardian according to the ius liberorum, greetings from Aurelius Pagonis, son of Pagonis, his mother being Tathonis, from the village of Leukios in the third pagus. I declare to have received from you as a loan from hand to hand out of your house, six talents and three thousand drachmas in silver imperial coins, that is 6 talents and 3000 drachmas which I am bound to pay on the twentieth of the next month of Epeiph of the present 8th year/6th year, at the latest, without delay or excuse; if not, I shall pay you the interest that has been stipulated per mina per month for the time I shall be in arrears, while you have right of execution of me and all my goods. The chirograph - written in duplicate - is valid everywhere where it may be produced and for everybody who produces it on your behalf, and i answer to your formal question, I have given my assent. In the 8th year and the 6th year of our lords the Imperatores Caesares Constantinus and Licinius, the Augusti, during the consulate of Rufius Volusianus and Petronius Annianus the clarissimi, on the twentieth (?) of Payni. I Aurelius Pagonis, son of Pagonis have received as a loan the six talents and three thousand drachmas in silver, and I shall repay in the manner described above, at the appointed time, as is mentioned above and in answer to the formal question I have given my assent. I Aurelius Apollonius have written for him, because he cannot. Was written by me, Philonicus.",True
leidenpapinst.apis.p0145r,25432,25432,p.leid.inst;1;89,leidenpapinst.apis.p0145r,Official document,"The text on the verso appears to be an official document, perhaps concerning an inheritance. The recto is a hypothesis to Euripides of The Wise Melanippe.",First century CE,,unknown,grc,,,,False
leidenpapinst.apis.p0172,19134,19134,sb;6;9617,leidenpapinst.apis.p0172,List of the κωμογραμματεύς to the strategist about preparations for the visit of emperor Hadrian,This papyrus contains a list of the κωμογραμματεύς to the strategist Asklepiades about the provisions for the visit of emperor Hadrian.,129 CE,129.0,Tholthis,grc,,,"ed.pr. p. 255 (English) To Asclepiades, strategus, from Horion, village scribe of Tholthis and Mouchinaryo in the lower toparchy. List of articles which at present, up to the twentieth of the present month of Choiak, have been stored in my district with a view to the visit of the most high Imperator Caesar Trajanus Hadrianus Augustus: barley 200 artabae, hay 3000 bundles, sucking-pigs 372 - - - 45, - - - 200, - - - 200, - - - 15, dates 55 artabae (?), fullgrow pigs - - - 8, - - - Egyptian sheep 200, - - - oil 3 metretae, chaff 7 baskets, unripe olives 3 artabae. I Horion, village-scribe, have delivered this list in the 14th year of Imperator Caesar Traianus Hadrianus Augustus, the 23rd of Choiak.",True
leidenpapinst.apis.p0177,18220,18220,p.david;;10,leidenpapinst.apis.p0177,Acknowledgement of a debt concerning replacement of bad wine,"This papyrus contains an agreement in which is stated that the one party is bound, as the result of a judgement given, to supply to the other party 70 measures of wine of 5 sextarii.",522 CE,522.0,Oxyrhynchus,grc,,,"P. L. Bat. 17 10 (English) (1st hand)To --- the most worshipful, [from - - -, son of Herminus,] with my personal (?) guarantee, from the city of the Oxyrhynchites. I declare that I - - - owe to Your Worship and am bound to deliver seventy new sekomata of wine each 5 sextarii, say 70 sekomata of wine which I am bound to supply to you by virtue of a judgement given by - - - phronistes and by the presbyter of our - - -, in place of all the wine delivered by me to you during the wine pressing - - - of the first indicition and which was found - - - to be bad; and I agree to deliver the sais seventy measures of wine - - - at the vintage of the month Mesore in the current year 199 = 168, during the pressing of the wine of the with God’s will present indiction, without delay, at the risk of my own possessions. This document too, is valid, and is written in - - - fold, and in answer to the question I have given my assent. (2nd hand) I, Aurelius - - -, son of Herminus abovenamed, have now and owe the seventy new measures of wine and I shall deliver them at the vintage and I agree with all that is written above. I, - - -on, son of Petronius have, when aked to do so, written this for him since he is illiterate. Drawn up by me, Foibammon, Verso - - - from - - -, son of Herminus, the - - -",True
leidenpapinst.apis.p0204,65419,65419,p.leid.inst;1;13,leidenpapinst.apis.p0204,Inventory of church property,These fragments make the upper part of a roll and it contains an inventory of church property listing various liturgical objects as well as scores of books.,Seventh or eighth century CE,,unknown,grc,,,"P. L. Bat. 25 13 (English) II 3 small veils 1 bilingual book containing the Psalter 1 book containing the Acts and the General Epistles 1 Greek book containing the Life of St - - - and the Life of St Macrina (by Gregory of Nyssa) 1 book containing (the) Writings of St Serapion ( of Thmuis) X book(s) containing - - - III 4 silver boxes 4 silver flasks 3 silver spoons 1 silver-and-gold spoon 1 small gold cross 1 - - - altar IV 1 tiny purple linen covering 1 white linen covering (styled) eileton 1 light-purple (?) linen covering 1 Isaurian linen covering with a tapestry woven design with - - - 1 Egyptian red linen covering with - - - 1 small rosy linen covering with a black fringe 1 small - - - linen covering X - - - covering(s) V 1 new covering with painted design 1 covering with a painted design 1 embroidered covering for a couch 1 new transparent and embroidered silk tunic 1 embroidered curtain with red tassels 2 curtains with a painted design with black tassels x curtains with a tapestry woven and painted designs x - - - VI x book(s) containing - - - 1 book containing - - - 1 new book containing the Wisdom of Solomon and - - - 1 new book containing the Apocalypse of Esdras 1 new book containing (Writings) of holy fathers 1 new book containing the Life of (Galla) Placidia at the time of her reign and (the) Writing on the virginity by St Basil (of Ancyra) to Letoius, bishop (of Melitene) 1 new book containing - - - and Writings in verse VII 1 book containing the Lives of holy martyrs and the Life of St - - - 1 book containing the Work on the creation by St Basil (the Great) and (a selection) of Letters of St John (Chrysostom) 1 book containing Eulogies on Constantine (by Eusebius of Caesarea), and on St Athanasius and St Basil (the Great, by Gregory of Nazianze) 1 new book containing the Life of St Peter the Georgian 1 book containing (the) theological writings of St - - - 1 book containing (the) Hymns of St Gregory (of Nazianze) on the - - - VIII x book(s) containing - - - x book(s) containing the (Gospels) of - - - and Mark x new book(s) containing the General Epistles x parchment book(s) containing (Writings) of holy fathers IX x book(s) containing - - - 4 books containing the (Gospels) of Luke and - - - x new book(s) containing the Epistles of Paul 1 parchment book containing the Epistles of Paul 1 new book containing the Acts x parchment book(s) containing (a selection) of the General Epistles x book(s) containing - - - X From the monastery (handed over) to the deacon, as follows: 1 small - - - altar 1 - - - chalice",True
leidenpapinst.apis.p0215,16832,16832,p.select;;8,leidenpapinst.apis.p0215,Notification of a theft of hay,This papyrus contains a notification from the nauarchus to the riparii of the nomos of a theft of hay (or grass still in the fields).,04-19-421 CE,421.0,Oxyrhynchites,grc,,,"P. L. Bat. 13 8 (English) In the year after the consulate of our lord Theodosius, eternal Augustus, for the ninth time and of Flavius Constantius the most illustrious patricius for the third time on the 24th of Pharmouthi. To the Flavii Joseph and Theodoulos, riparii of the Oxyrhynchite nome from Flavius Theodoros, son of Theon, nauarchus of the same town. I do not understand how it has been possible, while in the present situation peace reigns everywhere – for fear of the power of our most eminent chief magistrate – that some evil-doers have invaded my land and stolen the hay - - -",True
leidenpapinst.apis.p0247,37347,37347,p.michael;;52,leidenpapinst.apis.p0247,Sale of land,"This papyrus is a fragment of a sale of land, including seven witnesses.",Sixth century CE,,Aphroditopolis,grc,,,,False
leidenpapinst.apis.p044,36575,36575,p.leid.inst;1;106,leidenpapinst.apis.p044,Letter (description),Obscure; perhaps Christian precepts embedded in a letter,late 6th century CE,,unknown,grc,,,,False
leidenpapinst.apis.p0514,65047,65047,p.batav;;20,leidenpapinst.apis.p0514,Christian feveramulet,"This papyrus is an amulet, which should protect the wearer against fever.",Sixth century CE,,unknown,grc,,,"[Translation from P. L. Bat. 19. 20] Le Christ ....... Le Christ est apparu. Le Christ a souffert. Le Christ est mort. Le Christ est ressuscité (des morts). Le Christ est enlevé (au ciel). Le Christ est roi. Le Christ sauve ... cus (?) qu'a mis au monde Gennaia, de toute fièvre brûtante et de toute sueur froide, quotidienne, journalière, déjà, déjà, vite, vite.",True
