doc_id,hgv_id,tm_id,ddb_hybrid,filename,title,summary,date_text,date_year_approx,provenance,language,genre,transcription_text,translation_text,has_translation
pullman.apis.6671,,,,pullman.apis.6671,Account,,Between 332 and 1 B.C.,-67,,grc,"Accounts, Ptolemaic Period; Papyri",,,False
pullman.apis.6672,,,,pullman.apis.6672,Ptolemaios' letter : to Tryphon.,A certain Galates is conveying a letter to Tryphon; there is mention of a strategos,2nd century A.D.,149,,grc,"Private letters, Roman Period; Papyri",,,False
pullman.apis.6673,,,,pullman.apis.6673,Documentary text,,2nd century A.D.,149,,grc,"Private letters, Roman Period; Papyri",,,False
pullman.apis.6676,,,,pullman.apis.6676,Documentary text,"fragmentary text with names and frequent mention of merideis, though none named mention of a camel(?), line 2",4th-5th century A.D.,399,,grc,Papyri,,,False
pullman.apis.6679,,,,pullman.apis.6679,Account,"list with totals every two or three lines; mentions chitons (kithons) in lines 2, 5, 8",2nd century A.D.,149,,grc,"Accounts, Roman Period; Papyri",,,False
pullman.apis.6682,,,,pullman.apis.6682,Documentary text,"hemeras (days?), line 3",4th century A.D.,349,,grc,Papyri,,,False
pullman.apis.6685,,,,pullman.apis.6685,Documentary text,"nomismatiou (gold piece), line 4",4th-7th century A.D.,499,,grc,Papyri,,,False
pullman.apis.6690,,,,pullman.apis.6690,Documentary text,,7th century A.D. or later,699,,ar,Papyri,,,False
