record_id,title,doc_type,date_text,date_when,language,provenance,summary,keywords,transcription_text,translation_text,has_translation,be_loss_framing,be_gain_framing,be_reference_point,be_complaint_petition,be_certainty_claim,be_forecast_claim,be_failed_prediction,be_interest_rate,be_loan_credit,be_deferred_payment,be_fairness_claim,be_reciprocity,be_price_mention,be_commodity_grain,be_commodity_money,be_labor_absence,be_wage_payment,be_risk_mention,be_contract_formal,be_tax_tribute,be_loss_aversion_signal,be_overconfidence_signal,be_calibration_signal,be_economic_core
100495.tei,Pap. Berlin P. 13523,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,Ackerpacht; Raten,"wꜥ mkmk n-ḏr.t Pꜣ-ı͗wı͗w-(n-)ḥr sꜣ Ns-šw-Tfnw.t ḫnꜥ Mr-(n-)ı͗b-Ptḥ sꜣ Ns-šw-Tfnw.t ḥnꜥ Pꜣ-šr-(n-)tꜣ-ı͗ḥ.t pꜣ ḫm sꜣ Ns-šw-Tfnw.t r s 3 n Mrn According to Den Brinker / Muhs / Vleeming, DBL (2005), 107. A reading variant provides Sethe, Bürgschaftsrecht (1920), Nr. 13: „Mln“. pꜣ rd ꜣwprnys pꜣ rgtr (n-)ḏr.t ḫpr=f r ḏı͗=k pꜣy=n ꜣḥ-qꜣy Reading variant Sethe, Bürgschaftsrecht (1920), Nr. 13: „Hochlandacker“. For this terminus technicus see now Grieshaber, Historische Topographie Oberägyptens (2004), Kap. 4.1. n Tꜣ-qꜣy-ṯꜣw According to Den Brinker / Muhs / Vleeming, DBL (2005), 107. A reading variant provides Sethe, Bürgschaftsrecht (1920), Nr. 13: tꜣ qꜣy ḏw. ḥnꜥ pꜣy=n ꜣḥ mꜣy Reading variant Sethe, Bürgschaftsrecht (1920), Nr. 13: „Inselhochacker“. For this terminus technicus see now Grieshaber, Historische Topographie Oberägyptens (2004), Kap. 4.1.n Tꜣ-mꜣy-pꜣ-sbd nty ı͗r sṯꜣ 30 ꜣḥ (r) dbꜣ-ḥḏ r stꜣ.ṱ.n=n s r-ẖ pꜣ hb=k ḥꜣ.ṱ=ṯn ı͗m=f r wꜣḥ=n ı͗n pꜣy=f tš mḥ-1 n tꜣy=f According to Den Brinker / Muhs / Vleeming, DBL (2005), 107. A reading variant provides Sethe, Bürgschaftsrecht (1920), Nr. 13: pꜣy=f ms.t. ms.t r wꜣḥ=n wt=f r pꜣ sḫn ı͗rm pꜣy=f ms.t ı͗rm pꜣ sp hy nty ṯꜣy r swn ꜣḥ ḏr=f r mn mtw=n gr ḥḏ r wt r.r=k pꜣ ky tš 3 ı͗w=n gby ḏr.t r pꜣy(?) my ḏı͗=w s n Gsnn sꜣ Dnsys ḫpr=f ı͗w=f (r) wt pꜣ ky tš 3 r pꜣ sḫn n nꜣy=w ssw.w n ḏı͗.t r.bn-ı͗w md(.t) nb(.t) ꜣq n-ḏr.t pr-ꜥꜣ ı͗w=n r mḥ.t ı͗m=f ꜥn r bn-pw=w ḏı͗.t ḏı͗=f ḥḏ m-sꜣ nꜣ ḥḏ.w ı͗rm pꜣy=w ḏrp.t The reading of ḏrp.t still remains unclear. n-ḏr.t Ns-šw-Tfnw.t r-ḫrw nꜣ rmṯ.w According to Vleeming, DBL in A. D. 2007 (2008). A reading variant provides Sethe, Bürgschaftsrecht (1920), Nr. 13: sẖ.w „Schreiber“. nty ḥry n ḥsb.t 25 ı͗bd 2 ꜣḫ.t ꜥrqy sẖ Mr-(n-)ı͗b-Ptḥ sꜣ Ns-šw-Tfnw.t sẖ Pꜣ-ı͗wı͗w-(n-)ḥr sꜣ Ns-šw-Tfny sẖ Pꜣ-šr-(n-)tꜣ-ı͗ḥ.t sꜣ Ns-šw-Tfnw.t Ἐστὶ τὸ τρίτον ὑπόμνημα παρὰ τῶv ὑπογεγραμμένων ἱερέων περὶ τῆς γῆς L κε Φαοφι λ","[en] A memorandum by Pinyris, son of Estphenis, and Berenebthis, son of Estphenis, and of Psintaes Junior, son of Estphenis, altogether 3 persons, to Milon, the attorney of Euphronios, praktor. Considering that it happened a) that you gave away our desertward field in Tkoitow and our nilewards field on Tmounpsobthis, which measures 30 aruras of field, against monetary payment, (and) b) that we have ransomed Variant: „ bought back“. it according to that which you have written in our presence According to Den Brinker / Muhs / Vleeming, DBL (2005), 109. Sethe, Bürgschaftsrecht (1920), Nr. 13: „vor uns“.; (and) c) that we already have delivered his first rate along with its interests; (and) d) that we already have paid them cash to the bank together with its interests and the remaining expenses relating to the value of the entire field; (and) e) that we do not have have enough money to pay you the other three instalments cash, as we are too weak of hand for it: So he should be given to Xenon, son of Dionysios, so that it is possible that he pays with cash the other three installments to the bank on their payment dates, so that nothing may disappear from the possession of Pharaoh. We will take possession of it (scil the field) again, after one has not let him (scil. Xenon) give an amount of money except for the silver coins together with their --?-- Issued by Estphenis on declaration of the people mentioned above, in the 25th regnal year, 30th of [Paophi]. Countersigned by Berenebthis, son of Estphenis. Countersigned by Pinyris, son of Estphenis. Countersigned by Psintaes, son of Estphenis. [///] This is the third memorandum of the priests mentioned above, concerning the land. 25th regnal year, 30th of Paophi.",True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
100502.tei,Pap. Berlin P. 15622,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Philae",,Handwerker; Palmenschößling (?),ı͗w=w r šm ı͗.ı͗r ꜣs.t n ḥsb.t 7 ı͗bd 1 pr.t sw dy r ḏı͗.t ı͗w=f r-ꜥ.wy=f my ḥn=w s ı͗.ı͗r-ḥr pꜣ mr-šn (r-)dbꜣ Ḏḥwtı͗-mꜣꜥ sꜣ Pꜣ-ḏı͗-Bꜣst.t pꜣ ḥm-ḥtt ı͗rm pꜣ ky ḥm nty ı͗rm=f r ḏı͗.t ı͗w=w r-ḥry mtw=w ı͗r tꜣ wp(.t) nty-ı͗w=w wḫꜣ=s n hrw 5 mtw=w ḥn=s (r-)dbꜣ Pa-I͗mn pꜣ (r.)qd r ḏı͗.t ı͗w=f r-ḥry r ḏı͗.t wꜥb pꜣ šnꜥ ḏd n=y Ḥr-sꜣ-ꜣs.t sꜣ Pa-ḥe pꜣy ı͗rı͗-ꜥꜣ ṯꜣy=y wꜥ ṯk? ı͗.ı͗r-ḥr pꜣ mr-šn ꜥnḫ ꜣs.t bw-ı͗r-rḫ=y s (r-)dbꜣ.ṱ=f bn-pw=w ḏd n=y md(.t) mtw=s m-sꜣ ḫrw pꜣy ı͗ry-ꜥꜣ wn-nꜣ.w ḏd=y s n Pa-Ḥr sꜣ Pꜣ-ḏı͗-ꜥnqy pꜣ ꜥ(ꜣ) n 1000 (r-)dbꜣ ḏı͗.t ı͗w=f ı͗.ı͗r-ḥr=k (r-)dbꜣ rdm(.t) ẖr-b 1 ı͗w=w wḫꜣ=(s) ḏı͗ mtw=w ḏı͗.t n=f tꜣy=f šb(.t) ı͗.ı͗r rdm(.t) pḥ ı͗w=f ḫpr ı͗w=w r ḏı͗.t n=f pꜣ ẖr-b rdm(.t) r.ı͗w=y ḏı͗.t ı͗w=f ı͗.ı͗r-ḥr pꜣ mr-šn n pꜣ-hrw ı͗w=f ḫpr ı͗w wn md(.t) ı͗w=w wḫꜣ=s dy my ḥn=w s mtw=w hb n=y n.ı͗m=s sẖ Pa-H̱nm sꜣ Ḥr n ḥsb.t 7 ı͗bd 1 pr.t sw 8,"[en] [///] They will go to Isis in the 7th regnal year, [///]of Tybi. [///] here, to cause him his expense. May it be ordered by the lesonis concerning Thotomous, son of Petobastis, the sail maker Cf. Den Brinker / Muhs / Vleeming, DBL (2005), 54 for the reating variant „mast(?) maker“., and concerning the other craftsman being with him to cause them to come up. Moreover, the required work shall be made within 5 days. And it should be ordered concerning Pamounis, the master builder, to cause him to come up for cleaning the magazine. Thus has Harsiesis, son of Paes, this pastophor, spoken to me: ‘I have brought a letter to the lesonis.’ By Isis! I do not know anything about him. Nothing was said to me concerning this except for the statement of this pastophor. I have spoken to Payris, son of Petanoukis, the “great-of-the thousands” The tempus according to Den Brinker / Muhs / Vleeming, DBL (2005), 54., to cause him to come to you because of a palm tiller(?) required here. His replacement should be given to him, as soon as (the) palm tree arrives. When the palm tiller(?) will be given to him, I will send him i. e. Payris. to the lesonis on the very same time. If it happens that here is something which one will desire: One may order to send to me concerning it! Written by Pachnoumis, son of Horos, in the 7th regnal year, 8th of Tybi.",True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
100504.tei,Pap. Berlin P. 15500+15813+23678,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,Einkommen; Verdienst; Priester (Min),ḫrw Pꜣ-ḏw sꜣ Ns-pꜣ-ḥr-ꜥn m-bꜣḥ Ns-pꜣ-nb-ꜥnḫ pꜣ mr-šn ı͗ ḏı͗ Prꜥ qy pꜣy=f ꜥḥꜥ pꜣ ḥrp Ṯꜣy-ḥr-pꜣ-tꜣ pꜣ ḥm nṯr Mn r ḥ.t-nṯr n Yb r ẖ nty nb nty sẖ sꜣ Pꜣ-ḏı͗-Bꜣst.t ı͗w=y (r) ı͗p=f ẖr-r=f sẖ Pꜣ-ḏw sꜣ Ns-pꜣ-ḥr-ꜥn n ḥsb.t 4 ı͗bd 2 šmw sw 20 ḫrw Pꜣ-ḏw sꜣ Ns-pꜣ-ḥr-ꜥn m-bꜣḥ Ns-pꜣ-nb-ꜥnḫ pꜣ mr-šn,"[en] Voice of Ptaus, son of Espaheran [_] before Snebonychos, the lesonis. [_] Oh may Pre cause his lifetime to be long! [¬_] The income of Seharptos, the priest of Min in the temple at Elephantine, according to everything which was written [///] son of Petobastis: I will count it under it. [_] Written by Ptaus, son of Espaheran, in the 4th regnal year, 20th of Payni. Voice of Ptaus, son of Espaheran [_] before Snebonychos, the lesonis.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100507.tei,Pap. Berlin P. 23681,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Lower Egypt, 1st nome Memphis",,Einkünfte (Geld); Priesteramt; Anukis; Einkünfte (nichtfinanziell),ḫrw bꜣk Pꜣ-šr-(n-)tꜣ-ı͗ḥ.t sꜣ Ns-I͗n-ḥr-nb-šꜥ m-bꜣḥ nꜣ sẖ.w ı͗ ḏı͗ Pꜣ-Rꜥ q(y) pꜣy=w ꜥḥꜥ ı͗r=y Ns-pꜣ-nty-n-ḥ.t-nṯr ı͗n=w s rn n nꜣy ssw my ḥn=w s r ḏı͗.t pš=w st n Ns-nb-ꜥnḫ n tꜣ nty ı͗w=f r ı͗y n.ı͗m=s ı͗.ı͗r-ḥr=ṯn mtw=w ḥn=s (r-)dbꜣ nꜣ šḏı͗.w n tꜣy=(y) ı͗ꜣw.t ḥm-nṯr (n) ꜥnq r ḏı͗.t ḏı͗=w st r-ḏr.t.ṱ=f n nꜣy ssw.w hb=w n=ṯn n.ı͗m=s n šꜥ.t ı͗.ı͗r-ḥr pꜣ mr-ꜣḥ ꜥn hb=w n.ı͗m=s n pꜣ mr-šn ı͗rm nꜣ wꜥb.w hb=w n=ṯn ı͗.ı͗r-ḥr pꜣ mr-ꜣḥ (r-)dbꜣ nꜣ wt n pꜣ s:ꜥnḫ rn=f nty n pꜣ ky ḏmꜥ ḏd my ı͗n=w st r-bw-nꜣy my ḥn=w s r ḏı͗.t ı͗n=w st r-ẖ-n pꜣy hb=w n=ṯm n.ı͗m=s ı͗.ı͗r-ḥr pꜣ mr-ꜣḥ hb=w n.ı͗m=s ı͗.ı͗r-ḥr pꜣ mr-ꜣḥ (n) Ns-pꜣ-mtr pꜣ ḥry n pꜣ mšꜥ ı͗rm nꜣ wꜥb.w pꜣ mr-šn ḥn=w s ı͗.ı͗r-ḥr pꜣ mr-ꜣḥ n Ns-H̱nm-pꜣ-mtr sꜣ Pꜣ-s-n-mṯk pꜣ sẖ H̱nm ı͗.ı͗r ı͗y r-bw-nꜣy ı͗rm nꜣ wꜥb.w (r-)dbꜣ nꜣ bd.t pꜣ ı͗rp pꜣ (sp) nkt nty ı͗w=w ḏı͗.t s m-bꜣḥ ꜥnq(.t) (n) ḥ.t-nṯr n Yb r ḏı͗.t sẖ=w st r-ḏr.t.ṱ=y ḥr nꜣ ḏmꜥ.w n ḥ.t-nṯr sẖ=w st ḥr nꜣ ḏmꜥ.w n ḥsb.t 2.t r.ı͗n=w ı͗.ı͗r-ḥr pꜣ mr-ꜣḥ n ḥsb.t 3.t sẖ=w ḥr pꜣ nbnb n ḥsb.t 3.t ꜥn sẖ=w st ḥr nꜣ ḥn.w r.ı͗r=w ı͗.ı͗r-ḥr pꜣ mr-ꜣḥ r ı͗n.ṱ=w r ḥ.t-nṯr n Yb ḏd my ı͗r=w r-ẖ.t.ṱ=w ḥn =w s ı͗.ı͗r-ḥr pꜣ mr-ꜣḥ ꜥn ḏd my šn=w r pꜣ ky ḏmꜥ n H̱nm nꜣ bd.t pꜣ ı͗rp pꜣ ı͗wf nꜣ ı͗pd.w pꜣ sp nkt nty-ı͗w=w r gm.ṱ=w ı͗w=w r ḏı͗.t st m-bꜣḥ ꜥnq(.t) n tꜣ šr.t 2.t ꜥnq(.t) r ḏı͗.t ḏı͗=w st r-ḏr.t pꜣy=(y) rd sẖ=w st ḥr nꜣ ḥn.w r.ı͗n=w n=ṯn ꜥn nꜣ.w nty-ı͗w=y hb n.ı͗m=w ı͗.ı͗r=w ḫpr ı͗.ı͗r-ḥr nꜣ wꜥb.w ı͗.ı͗r ı͗y r Mn-nfr ı͗.ı͗r-ḥr pꜣ mr-ꜣḥ my ḥn=w s r ḏı͗.t ı͗r=w r-ẖ.t.ṱ=w mtw=w ḥn s r hb n=y n pꜣ nty-ı͗w=w r ı͗r=f mtw=w ḥn=s n Ns-H̱nm-pꜣ-mtr sꜣ Pꜣ-s-n-mṯk ꜥn (r-)dbꜣ nꜣ wt r.hb=w ı͗.ı͗r-ḥr pꜣ mr-ꜣḥ ꜥn ḏd my ı͗n=w st r-bw-nꜣy sẖ Pꜣ-šr-(n-)tꜣ-ı͗ḥ.t sꜣ Ns-In-ḥr-nb-šꜥ n ḥsb.t 3.t ı͗bd 1 pr.t sw 5 ḫrw bꜣk Pꜣ-šr-(n-)tꜣ-ı͗ḥ.t sꜣ Ns-In-ḥr-nb-šꜥ m-bꜣḥ nꜣ sẖ.w,"[en] [Voice of the servant Psintaes, son] of Es-Onuris-neb-scha, ⸢before⸣ [the scribes ..?.. . Oh may Pre cause] their lifetime [to be long!] I have made [///] [///] ⸢Espneti-hetnetjer. They have brought it⸣ [///] in the name of those dates. May it be ordered to allot it to Snebonychos in that (moment?) when he comes to you. And may it be ordered according to the income of my priesthood of Anoukis, to cause to give them into his hand at these dates! It was sent to you concerning it also in a letter of Cf. Zauzich, P. Berl. Eleph. 2 (1993), note to l. 2 of P. 13536: ı͗.ı͗r-ḥr cannot be translated here as „to“, but must introduce the sender or principal of the letter in question. the overseer of the field again. It was sent concerning it to the lesonis and the wab priests. It was sent to you by the overseer of the field concerning the payments of the mentioned endowments, which are (written) in the other roll: ‘They may be brought hither!’ May it be ordered them to be brought according to that about which it was sent to you Cf. Den Brinker / Muhs / Vleeming, DBL (2005), 54. by the overseer of the field! It was sent concerning it by the overseer of the field (to) Espmetis, the general, and (to) the wab priests (and to) the lesonis. It was ordered by the overseer of the field to Eschnompmetis, son of Psammetichos, the scribe of Chnoum, who arrived here together with the wab priests concerning the emmer, the wine and the (other) things which shall be given before Anoukis (in) the temple of Elephantine, to cause them(?) to be written ‘into my hand’ in the temple rolls. They were written into the rolls of the 2nd regnal year, which were brought to the overseer of the field in the 3rd regnal year. [They] are written in the nbnb(?) Otherwise unknown word, presumably a terminus technicus: Cf. Zauzich, P. Berl. Eleph. 2 (1993), P 13634 for line x+8: „ nbnb Ordnung?“. of the 3rd regnal year also. It was written in the instructions given by the overseer of the field in order to bring them to the temple of Elephantine: ‘They may act according to them (scil. the instructions mentioned above)!’ It was ordered by the overseer of the field also: ‘May it be searched for the other roll of Chnoum!’ The amounts of emmer, the wine, the meat, the birds (and) the further things which will be found, will be given (as offering) before Anukis for the 2 daughters of Anukis, in order to give them into the hand of (my) attorney. It was written in the orders which were brought to you also. That about which I send happened before the wab priests, who came to Memphis to the overseer of the field. May it be ordered to cause it to be acted according to them (scil. the orders)! And may it be ordered to send to me what will be done! And it may also be ordered to Eschnompmetis, son of Psammetichos, because of the payments concerning of which it was sent to you by Cf. Zauzich, P. Berl. Eleph. 2 (1993), note to l. 2 of P. 13536: ı͗.ı͗r-ḥr cannot be translated here as „to“, but must introduce the sender or principal of the letter in question. the overseer of the field: ‘Let them be brought here!’ Written by Psintaes, son of Es-Onuris-neb-scha, in the 3rd regnal year, 5th of Tybi. Voice [of the servant Psintaes, son of Es-Onuris-neb-scha,] before the scribes [///] | [en] [Voice of the servant Psintaes, son] of Es-Onuris-neb-scha, ⸢before⸣ [the scribes ..?.. . Oh may Pre cause] their lifetime [to be long!] I have made [///] [///] ⸢Espneti-hetnetjer. They have brought it⸣ [///] in the name of those dates. May it be ordered to allot it to Snebonychos in that (moment?) when he comes to you. And may it be ordered according to the income of my priesthood of Anoukis, to cause to give them into his hand at these dates! It was sent to you concerning it also in a letter of Cf. Zauzich, P. Berl. Eleph. 2 (1993), note to l. 2 of P. 13536: ı͗.ı͗r-ḥr cannot be translated here as „to“, but must introduce the sender or principal of the letter in question. the overseer of the field again. It was sent concerning it to the lesonis and the wab priests. It was sent to you by the overseer of the field concerning the payments of the mentioned endowments, which are (written) in the other roll: ‘They may be brought hither!’ May it be ordered them to be brought according to that about which it was sent to you Cf. Den Brinker / Muhs / Vleeming, DBL (2005), 54. by the overseer of the field! It was sent concerning it by the overseer of the field (to) Espmetis, the general, and (to) the wab priests (and to) the lesonis. It was ordered by the overseer of the field to Eschnompmetis, son of Psammetichos, the scribe of Chnoum, who arrived here together with the wab priests concerning the emmer, the wine and the (other) things which shall be given before Anoukis (in) the temple of Elephantine, to cause them(?) to be written ‘into my hand’ in the temple rolls. They were written into the rolls of the 2nd regnal year, which were brought to the overseer of the field in the 3rd regnal year. [They] are written in the nbnb(?) Otherwise unknown word, presumably a terminus technicus: Cf. Zauzich, P. Berl. Eleph. 2 (1993), P 13634 for line x+8: „ nbnb Ordnung?“. of the 3rd regnal year also. It was written in the instructions given by the overseer of the field in order to bring them to the temple of Elephantine: ‘They may act according to them (scil. the instructions mentioned above)!’ It was ordered by the overseer of the field also: ‘May it be searched for the other roll of Chnoum!’ The amounts of emmer, the wine, the meat, the birds (and) the further things which will be found, will be given (as offering) before Anukis for the 2 daughters of Anukis, in order to give them into the hand of (my) attorney. It was written in the orders which were brought to you also. That about which I send happened before the wab priests, who came to Memphis to the overseer of the field. May it be ordered to cause it to be acted according to them (scil. the orders)! And may it be ordered to send to me what will be done! And it may also be ordered to Eschnompmetis, son of Psammetichos, because of the payments concerning of which it was sent to you by Cf. Zauzich, P. Berl. Eleph. 2 (1993), note to l. 2 of P. 13536: ı͗.ı͗r-ḥr cannot be translated here as „to“, but must introduce the sender or principal of the letter in question. the overseer of the field: ‘Let them be brought here!’ Written by Psintaes, son of Es-Onuris-neb-scha, in the 3rd regnal year, 5th of Tybi. Voice [of the servant Psintaes, son of Es-Onuris-neb-scha,] before the scribes [///]",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
100511.tei,Pap. Berlin P. 23584,papyrus,,,egy-x-deme-Egyd-x-Egydol nolg-noInschr,"Egypt Upper Egypt, 1st nome Elephantine",,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100531.tei,Pap. Berlin P. 23595,papyrus,,,egy-x-deme-Egyd-x-Egydol egy-Egyh-x-Egyhab,"Egypt Upper Egypt, 1st nome Elephantine",,sale; contract,ḥsbt 13 ı͗bd 2 šmw n pr-ꜥꜣ Wꜣḥ-ı͗b-Rꜥ ꜥnḫ ḏ.t sḫy n-ı͗m=w r pꜣy=tn bnr ṯꜣy šr šr.t n-ḏr.t NNsꜣ Wꜣḥ-ı͗b-Rꜥ,"[en] 13th regnal year, Payni of pharaoh Apries, whi my live in eternity having legal power over them, apart from you, wheater brother, or sister, [///. Written by NN,]son of Oaphres",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100536.tei,Pap. Berlin P. 23663,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,Emmer; Gerste; Brot; Lebensmittel; Phyle; Einnahmen; Krug,sꜣ tpy ꜥq ı͗t 10 bd.t sꜣ sn.nw ꜥq 12 ꜥq n ı͗t 14 bd.t 2 sꜣ 4 ꜥq ı͗t 8 bd.t 3 bd.t 5 ꜥq ı͗t 3¼ dmḏ(?) sw 16 1 sw 19 1 sw 22 2 sw 26 ] 2 sw 29 1 sw 30 1 sp 3 1 sw 2 1 sw 5 1 sw 6 1 sw x 1,"[en] 1st phyle: bread of barley 10, (of) emmer [///] 2nd phyle: bread 12. Bread of barely 14, (of) emmer 2 ..?..[///] 4th phyle: bread of barley 8, (of) emmer 3 emmer 5 [bread of] barley 3¼ [_]. Total. 16th day [_] 1 (jar) 19th day [_] 1(jar) 22nd day [_]..?..2 (jars) 26th day [_]..?.. 2 (jars) 29th day [_] 1 (jar) 30th day [_] 1 (jar) ⸢..?..⸣ rest 3 (jars) ⸢..?..⸣ 1 (jar) 4th day [_] 1 (jar) 5th day [_] 1 (jar) 6th [day] [_] 1 (jar) [///]th day [_] 1 (jar) Vs",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
100539.tei,Pap. Berlin P. 15530,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,Inspektor (Tempel); Streit; Betreuung,Ḥr-sꜣ-ꜣs.t? my ḥn=w s m-ı͗r ḏı͗.t gmꜥ=w r.r=f my tḫb=f ı͗rm pꜣy=f ı͗ry my nw=w (r-)dbꜣ=f tꜣ nty-ı͗w=w r ı͗r=s n=f ı͗w=w (r) ı͗r=s n=y hmy r wn-mtw H̱nm ꜥ(ꜣ) n 1000 s 10 ı͗w=w mtw=k (n) ẖr ꜥn ḥ.t-nṯr Yb ı͗rpy ꜥꜣ pꜣy m-ı͗r ḏı͗.t ḫpr nḏnḏ n rmṯ ẖn=f ı͗w=f ḫpr r rwḥ=f my wy=w s r.r=f ı͗w=y (r) ḏı͗.t pꜣy=f gns bn-pw=y hb ı͗.ı͗r-ḥr pꜣ ḥm-nṯr tpy n md(.t) (n) ky sp ı͗w=f-ḫpr r wn md(.t) dy my ḥn=w s mtw=w hb n=y n.ı͗m=s my ḥn=w s mtw=w ı͗r n=y (r-)ẖ pꜣ bk sẖ Pꜣ-šr-Ḥr(?) n ḥsb.t 2.t ı͗bd 4 šmw sw 12,"[en] Harsiesis(?) [///] May it be ordered! Do not let him to be harmed! May he sprinkle water together with his colleague! May one look after him! That which will be done to him will be done to me(, too). Oh may Chnoum have 10 men “greats-of-the-thousands” who are also as servants with you! The temple of Elephantine is a great sanctuary. Do not let a conflict of men arise in it! If he takes offense, he shall be removed from it (scil. the sanctuary)! I will disburse his forfeit. I have not sent to the high priest concerning any matter again. If it happens that here is something (which is desired): May it be ordered to send to me concerning it! May it be ordered to act for me in agreement Reading variant Depauw, Dem. Letter 340, according to Vleeming, DBL in A. D. 2007 (2008). Reading variant Zauzich, P. Berl. Eleph. 2 (1993): „a transcript“. with this letter! Written by Psenyris(?) in the 2nd regnal year, 12th of Mesore.",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
100540.tei,Pap. Berlin P. 15695,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,Ankunft; Schiff,"ḫrw Ḥr-nfr sꜣ Pa-Ḥr m-bꜣḥ pꜣy=f ḥry Ns-pꜣy=w-tꜣ.wı͗ pꜣ mr-šn ı͗ ḏı͗ Pꜣ-Rꜥ qy pꜣy=f ꜥḥꜥ ḏı͗=y ı͗w r Yb ı͗.ı͗r=y gm I͗ꜥḥ-ı͗.ı͗r-ḏı͗-s sꜣ Iy-m-ḥtp ı͗w=f ı͗w n-bnr šn=y s ḏd Šmšry For this name Σαμσαρια see Zauzich, P. Berl. Eleph. 2 (1993), note to line 9. ı͗n sẖ bꜣk Ḥr-nfr (sꜣ) Pa-Ḥr ı͗bd 3 pr.t sw 4 nꜣ nkt.w r.ṯꜣy=k n=y (r-)dbꜣ.ṱ=w ḏı͗=y ḏı͗=w s(t) r wꜥ pꜣ ı͗ry-ꜥꜣ ı͗w=f ḫpr r wn-nꜣ.w md(.t) dy my hb=w n=y n.ı͗m=s ı͗.ı͗r-ḥr pꜣ mr-šn","[en] Voice of Harnouphis, son of Payris, before his master Spotous, the lesonis. Oh may Pre cause his lifetime to be long! I came to Elephantine and I found Artais, son of Imouthes, as he came out. I asked him as follows: ‘Is Samsaria NOTE (..?..) [///] Written by the servant Harnouphis, (son) of Payris. 4th of Phamenoth. The matters about which you spoke to me, I caused them to be given in a ..?.. of the pastophor. If something is here, one may send to me concerning this! To [_] the lesonis.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100541.tei,Pap. Berlin P. 15519,papyrus,,,egy-x-demp-Egyd-x-Egydmd,"Egypt Upper Egypt, 1st nome Elephantine",,Beschwerde; Ausführung von Arbeit,"ḏd n=y Ḥr-tꜣy=f-nḫṱ hyn md.t ḏd hb n=y Ns-H̱nm-pꜣ-mtr n.ı͗m=w wn-nꜣ.w nꜣ dḥr ḏı͗.t pꜣ rwš According to Zauzich, P. Berl. Eleph. 1 (1978), this amendment is not sure. Due to space reasons a reading šm=s is provieded. Cf. Pap. Berlin P.15527, l. 11. Martin, Demotic Texts (1996) C9 proposes „[anger]“. r ḥꜣ.ṱ=k ḏd bn-ı͗w=y ı͗r pꜣy=k ꜥš-sḥn n tꜣ nty ı͗w=s (r) ı͗y nb ı͗.ı͗r=f ḏd n=y nꜣ md.w(t) rn=w m-sꜣ ḏd nꜣ md.wt rn=w r.ı͗r=y n Pꜣ-s-n-mṯk sꜣ Pa-H̱nm r ḏrꜥ pꜣy=k rd n.ı͗m=w ꜥs-m(y) mn nꜣ nty pḥ n-ḏr.ṱ=y ḥꜣ.t pꜣ hrw wn-nꜣ.w bn-ı͗w=y ꜣbḫ r pꜣ smt n nꜣy my hb=w n=y n tꜣ nty ı͗w=w wḫꜣ=s sẖ n ḥsb.t 19 ı͗bd 2 ꜣḫ.t sw 1 ı͗.ı͗r ḥr Ns-H̱nm-pꜣ-mtr","[en] Thus Hartophnachthes has spoken to me some things: ‘Eschnompmetis has sent to me concerning them.’ The sad matters brought [trouble] in your heart because I will not fulfill your instruction in everything, which will come. He Structure and translation of the following passages after Thesaurus Linguae Aegyptiae. But see Martin, Demotic Texts (1996), Nr. C9.(scil. Hartophnachthes) said the matters in question, after I have said the matters in question to Psammetichos, son of Pachnoumis to encourage your attorney with it. Behold, there are no (letters) which reached me before today. I would not have forgotten the like of these. One may send to me concerning that which is desired. Written in the 19th regnal year, 1st of Paophi. To [_] [Eschnompmetis].",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
