doc_id,hgv_id,tm_id,ddb_hybrid,filename,date_text,date_year_approx,provenance,language,transcription_text,translation_text,has_translation
p.zen.pestm.30,1861,1861,p.zen.pestm;;30,p.zen.pestm.30,242/241 BC,-241.0,Philadelphia,grc,"Δημήτριος Ζήνωνι χ αίρ ειν. γράφεις μοι δοῦναι Ἀντι πά τρωι ἐκ τῶν περιόντων οἰναρ ίω ν δραχμὰς ρ · ἔστιν δὲ τὰ περιόντα κερ άμια η , ἐν οἷς ἔνεστιν γ τὰ διαφωνοῦντα, ἃ καὶ ἔγευσαν Ἀντίπατρ ο ν καὶ Νίκανδρον, ὥστε μηδὲ δραχμῆς τὸν χόα ἄξιον εἶναι. καὶ εἰ μὴ τὴν ἐπιγραφὴν ἑώρων, τοὺς παρα κομίζοντας ἂν ᾐτιώμην. καλῶς οὖν ποιήσεις εὐώδους ἀποστεί λας κεράμια πλέονα. ἱκανὸς γάρ και τις ὄχλος ἐνδημεῖ διὰ τὸ καὶ τὰς ὠνὰς πωλεῖσθαι καὶ ζητοῦσι εὐώδη καὶ ἅμα τὸν περιόντα ἐξώσει. ἀπέστειλα δέ σοι καὶ πρότερον τὸν παρʼ αὐτοῦ λόγον καὶ νῦν ἐπὶ κεφαλαίου ὧν τὸ καθʼ ἓν ὑπάρχει ἵνα εἰδῇς ἕως Μεχεὶρ ια δραχμαὶ ρϙ κα ὶ μετὰ λόγον ἐπισκεψάμενος γραφήσεταί σοι. ἔρρωσο ἔτους ϛ Μεχεὶρ ι ε . Ζ ήνωνι.",,False
p.zen.pestm.31,1862,1862,p.zen.pestm;;31,p.zen.pestm.31,249 BC,-249.0,Philadelphia,grc,"Δωρίων Ζήνωνι χαίρειν. ἐπυθόμεθα ἀφʼ οὗ χρόνου κεῖται τὰ διὰ Χάρμου ἐνέχυρα ποτη ρίδια καὶ κοσμάρια· ἔστιν τὸ κεφάλαιον ἀργυρίου δραχμαὶ χ καὶ τόκος ἑκάστης μνᾶς ἀ ργυ ρίου δραχμαὶ . ὁ δὲ χρόνος ἔτη β καὶ μῆ νες ια . ὁμοίως δὲ καὶ τὰ ἕ τε ρα ἑρα · τὸ κεφάλαιον ἀργυ ρίου δραχμαὶ ϡ , ἀφʼ ὧν παρὰ Πετάλιος ἐν ἐμ πόλει ἀργυ ρίου δραχμαὶ χ καὶ ἐν ἐμ Μέμφει Κάλλωνι ἀργυ ρίου δραχμαὶ τ γίνονται ἀργυ ρίου δραχμαὶ ϡ · ὁ δὲ χρόνος ἐνιαυτὸς καὶ μῆ νες ε . περὶ δὲ τῶν ϡ δραχμῶν τοῦ τόκου μὴ φρόντιζε, ἀλ λʼ ἀλʼ ὡς ἄ ν σοι φα ί νηται, οὕτως ποίει. καλῶς δὲ ποιήσεις καὶ παρὰ Σωστράτου ἀργυ ρίου δραχμὰς λβ ἃ ς ἔχω διὰ τραπέζης ὑπὲρ Διονυσίου φροντίσας ὅπως ἀποσταλῇ μοι. συνέθηκε δὲ τάλαντον α ἀποδόσθαι ἐν ἐμ Μέμφει, ὃ συνέταξεν δοῦναι εἰς τὰ ὀψώνια Πάιτι καὶ Φαλοῦτι καὶ ἄλλα τάλαντα β γίνεται τάλαντα γ . ἔγραψε δέ μοι πρὸς Θράσωνα ἐπιστόλιον ὑπολογῆσαι ὧν τὴν τιμὴν οὐθεὶς δέδωκεν. ἔρρωσο. ἔτους λϛ Μεχεὶρ β . Ζήνωνι. ἔτους λϛ Μεχεὶρ ιβ . Δωρίων ποτηριδίων, Σωστράτ ου ἀ ργυρίου δραχμὰς λβ .",,False
p.zen.pestm.32,1863,1863,p.zen.pestm;;32,p.zen.pestm.32,258 BC,-258.0,Philadelphia,grc,"Ἡλιόδωρος Ζήνωνι χαίρειν. ἔγραψεν ἡ μ ῖν Ἀπολλώνιος τὸν προσοφειλ ό μενον σῖτον Μηδείωι εκ τ τα μετρῆσαί σοι ἵνα διαθῆ ι . καλῶς οὖ ν ποιήσεις κατα μετρησάμενος α ὐτ ὸν ἐν ἐμ Πτολεμαίδι του παρʼ ἡμῶν. καὶ τοῦτο ποιήσα ς ἐ ν τάχει χαριεῖ ἡ μῖν . ἔστι δὲ τὸ πλῆθος πυ ρῶν ἀρ τάβαι Γσπδ , κρι θ ῶ ν ἀρ τάβαι Βχνγ . ἀπέσταλκα δέ σοι καὶ τὴν παρʼ Ἀπολλωνίου ἐπιστολὴ ν περὶ τούτων. ἔρρωσο. ἔτους κζ Αὐδναίου κε . Ζήνωνι. ου Ἀπολ λων ίου. ἔτους κζ Περιτ ίου ιθ ἐν Κυδ ί σωι.",,False
p.zen.pestm.33,1864,1864,p.zen.pestm;;33,p.zen.pestm.33,III sac,,Philadelphia,grc,ὑπόμνημ α Ζήνωνι παρὰ Ἑριέω ς τοὺς ἀπ μόσ χους οὓ ς ἔχ ω καὶ οὓς ἂν ἀποσ τέλλῃς ἀποστέλληις χορηγήσω μοσχοτρο φ λαμβάν ω δέκα μ ὲ ν ἐφʼ ὧ ι τε λε ίους παρέξω εἰς αὐτο ὺ ς καὶ πα ρα ἵνα μη θ ὃς βλάβηι λως βάλλειν χορηγήσω τʼ εἰς ἐγγύ ην ἀνθρώπους ἀξιοχρέου ς ἔρρ ω σο δεῖ οὖν δοθ ῆναι μόσχωι τῶι χωι χόρτου ἑ κάστης ἡμέρας δέσ μας δύο ετ ει καὶ δέσμας δύ ο,,False
p.zen.pestm.34,1865,1865,p.zen.pestm;;34,p.zen.pestm.34,III sac,,Philadelphia,grc,Ἑρμάφιλος Ζή νωνι χαίρειν. δὸς ἀπὸ τῆς ἕκτης τῆς γινομένης τῆι Φιλαδέλφωι ἐ κ τῶν π ερὶ Φιλ α δέλφειαν ἀμπ ελών ων τα ι τῶι ἐξειληφότι τ ὴ ν ἐλαικὴν ἀ ντὶ τοῦ γι ν ο μ ένου αὐτῶι ὀψω νίου οἴνου με τρητὰς τέσσαρας δ ω δ έκα τον καὶ σύμβολον ποίησαι τ ην. ἔρρ ωσο. ἔτους . χρημά τισον οἴνου με τρητὰς δ ιβ . Ζήνωνι. ἔτους Μ εσορὴ κ .,,False
p.zen.pestm.35,1866,1866,p.zen.pestm;;35,p.zen.pestm.35,III sac,,Philadelphia,grc,"λόγος Ζήνω νι παρʼ Ἑρμίου τοῦ αἰπόλου . ἔχω παρʼ Ἀ μ ο ρ ταίου ἐρίφους ρξ μηνὸς Μεχεί ρ, ἀφʼ ὧν ἔχει Κρότος Κρότου ἔριφ ον α καὶ Ἀπολλώνι ος ἔριφον α καὶ οὓς εἰς Μέμφιν ἀπέστειλα ἐρί φους λε οὓς κα τ άγει Ἀ μ ο ρτ α ῖος vac ? καὶ ἄλλους ι β οὓς Νικίας ἀπέ δοτο ὧν τὴν τ ιμὴν ἔχει Δοξαῖ ος, καὶ ἄλλο υ ς ἐρίφους κ τοὺς εἰς Μέμφ ιν ἀποσταλέντας διὰ Σίμω ν ος καὶ ἄλλους ἐρί φους ιγ ἐν τ ῆ ι δευτέραι κατα γωγῆι οὓς παραλα μ βάνει Σίμων ἕως Μεχεὶρ κζ τ ο ὓ ς ἐκτεταμί ευται ἐρίφους διʼ ἐμο ῦ οβ . Νουμη νίαι Παμενὼ Λυκο καὶ πέμπτηι θαν ασιμ ἐνάτηι ἔχει Ν ὁ μολογεῖ κ πέντε κα ὶ δεκάτηι δ ἔχει Δοξ αῖος ἄλλο θαν ά σι μ ον πέμπτῃ καὶ ε ἰκ ά δι θανά σιμον α ἔχει Δοξαῖος τρίτηι ἄλλο θανάσι μ ον Δο ξαῖος Παρμούτει τρίτ ηι τοὺς παραλαμβ α νους Δοξαῖος ῥ ἔχει Δοξαῖος δ ἑβδόμηι ἀρνα κίδα τοι πέντε καὶ δεκά τ ηι δ ἔχει Δοξαῖος θ ανάσιμ καὶ οὓς αὐτὸς π Ἰου δαίοις ἐρίφους λ τὰ πάντα θαν άσιμα ται τῶν ἐρίφ ων τρία κ αὶ τα",,False
p.zen.pestm.36,1867,1867,p.zen.pestm;;36,p.zen.pestm.36,257 BC,-257.0,Philadelphia,grc,"Μένης Ζήνωνι χ α ίρειν . μετὰ τὸ ἀποστεῖλαι τὴν πρότερον γ ραφεῖσαν ἐπιστολήν, μικρῶι ὕστερον συνέλαβον Στάχ υν ἀπαγαγὼν εἰς τὰ Ἀμύντου παρέδωκα μετὰ τ ῶ ν ἄλλων παιδαρίων. καὶ τήνδε νῦν γεγράφαμέν σοι ἵνα εἰδὼς μὴ ἀγωνιαῖς. ἔρρωσο. ἔτους κθ Δαισίου Ζήνωνι. Μένης περὶ Στάχυος. ἔτους κθ Δαισίου κα , ἐν Ἀρσινόηι.",,False
p.zen.pestm.37,1868,1868,p.zen.pestm;;37,p.zen.pestm.37,257 BC,-257.0,Philadelphia,grc,"Νίκων Ζήνω ν ι χ αίρειν. καθάπερ ἡμῖν ἔγραψας, δεδώκαμε ν τοῖς κηπουροῖς τὸ ὀψώνιον τοῦ μηνὸ ς Τῦβι. γράψον οὖν εἰ δεῖ δί δο σθαι αὐτοῖς κατα . εἰ δὲ μὴ ἔ φασαν ἀπ οδρ αμεῖσθαι. ἡ δὲ χ ρ εία ἐστὶν ἀναγκαία νῦν διὰ τὸ τὸν ἀμπελῶνα περισκάπτ εσθαι . ἔρρωσο. ἔτους κη Μεχεὶρ . Ζήνωνι. ἔτους κη Δύσ τρου ια . ε κ ωι θ κηπουρῶν.",,False
p.zen.pestm.38,1869,1869,p.zen.pestm;;38,p.zen.pestm.38,253 BC,-253.0,Philadelphia,grc,"Ὀννῶ φ ρι ς Ζήνωνι χαί ρ ειν. εἶπάς μοι γεωμετρῆσαι τὴν τῶν πρεσβυτέρων πρεζβυτων γῆν. ἐγεωμέτρησα οὖν αὐ τὴν καὶ εὗρον ἐ ν αὐτῆι ἁλ μυρίδος ἀφόρου. ἐ ν τῆι Ἀνδρο μάχου μυρι αρού ρου εἰ σ ὶν ἄρου ραι σϙη λβ ὧν ἁλμυρίδος ἀφόρου μδ 𐅵 η ιϛ λβ . τούτων ἡ διαστολὴ ἐν ἑ κάστωι κλήρωι· Διο νύσ ιο ς δ η ιϛ ὧν ἁ λ μυρίδος δ καὶ ἐν τῆι τοῦ Πανούφιος μυρι αρού ρου γῆς ἄρου ραι σ 𐅵 ιϛ ὧν δια σ τολή· Εὔνομος ιη ὧν διώρ υγ ος δ η σκαμμάτων 𐅵 η γίνεται α λοιπαὶ ιζ Μενοίτιος κα δ η ιϛ ὧν διωρύγ ω ν δ η σκαμμάτων 𐅵 η ιϛ γίνεται α ιϛ λοιπαὶ κ δ η ἄβ ροχος ἔν ε στ ιν Σωτά λα ς ιη ὧν διωρύγων διωρύγον δ η σκαμμάτων 𐅵 η γίνεται α λοιπαὶ ιζ Ποινείτας κβ δ ιϛ ὧν διωρύγων δ η ιϛ σκαμμάτων 𐅵 η ιϛ ἁλμυρίδος α γίνονται β η λοιπαὶ κ η ιϛ ἔστιν δὲ Λυ σά νδρου Ξένων ιη ὧν διώρυγος δ η σκαμμ ά των 𐅵 η ἁ λμυρίδος α γίνονται β λοιπαὶ ιϛ Πρω κ ε 𐅵 η ιϛ ὧν διώρυγος 𐅵 δ σκαμμάτων 𐅵 η ἁ λμυ ρ ί δος β γίνονται γ δ η λοιπαὶ κβ δ ιϛ ἡ πᾶσα γῆ τῶν τῶν δύο μισθώσεων ἄρου ραι υϙη 𐅵 η λβ ιϛ ἁλμυρίδος να δ η ιϛ λβ διωρύγων δ 𐅵 δ ιϛ σκαμμάτων καὶ χω μά τ ων ϛ η γίνονται ἄρου ραι ξβ δ η λβ σ 𐅵 ιϛ ρκβ 𐅵 δ γίνονται ἄρου ραι τκγ δ ιϛ λο ι παὶ λοπαὶ ἄρου ραι υλϛ δ ὧν κριθοφόρου π σησαμοφόρου τν ϛ δ ὧν ἀβρόχου τῆς χορτοφόρου ι αφορ ου εισ ε ι ς λοιπ σημα φυτου ι γ β δ η δ κ αν ν Ζήνω νι . ἔτους λ γ Θῶυθ ιδ , παρὰ Ὀννώφριος.",,False
p.zen.pestm.39,1870,1870,p.zen.pestm;;39,p.zen.pestm.39,250 BC,-250.0,Philadelphia,grc,"Παταικίων Ζήνωνι χαίρειν. ἔγραψάς μ οι δοῦναι τὸν ὄνον Ἰσιδώ ρωι, ἐὰν παρ ῆι , ἢ καὶ τοῖς παρʼ αὐτ οῦ , κ ομίσα σθαι δέ με παρʼ αὐτ οῦ τ ὸν ὄνον ἀνθʼ οὗ δίδωμι αὐτ ῶι . οὐκ ἔφη οὖν Ἀπολλ ό δ οτος ὁ παρʼ Ἰσιδώρου παρεῖναι τὸν ὄνον, ἀλλὰ ἐν Ἡρ ακλήους πόλει εἶναι. οὐκ ἔδοξεν οὖν μοι χρήσιμον εἶν αι ἀποδοῦναι τὸν ὄνον ἕ ω ς τοῦ ἐκεῖνον κομίσα σθαι . ἀπέσταλκα δὲ τὸν ὀν η λάτην εἰς Ἡρακλήους πό λιν δοὺς ε γ δδοὺς αὐτῶι ἐφ ό διον δραχμὰς δ · οὐ γὰρ ἠβούλ ετο πορεύ ε σθαι πορευσθαι , ἂ ν ἀ μὴ ἐφόδιον λ άβηι. ἔ χει δὲ καὶ παρὰ Ἀ πολλοδότου ἐπι σ τολήν, ὅπως δῶσ ί ν μ οι τὸν ὄνον. ἔρρωσο. ἔτους γ ἔτους λε Χ οιά ιχο α Ζήνωνι. ἔτους λε Χοιὰχ .",,False
p.zen.pestm.4,1835,1835,p.zen.pestm;;4,p.zen.pestm.4,257 BC,-257.0,Philadelphia,grc,β α σιλεύοντος Πτολ εμ αίου τοῦ Π τ ολεμα ίου Σωτ ῆρ ο ς ἔτους κ θ Μ ε σο ρὴ κγ . ὁμολογεῖ Σαμῶυς Σ αμω υτι ς Ἀμεννέως ἔ χ ειν παρὰ Πανακέστορος τοῦ παρʼ Ἀπολλωνίου εἰς ξ υ λοκοπίαν καὶ ἐμπυρισμὸν ἀρού ρας α δραχμὰς β τριώβολον βασιλεύ ον τος Πτολεμαίου τοῦ Πτο λεμαίου Σωτῆρος ἔτους κθ Μεσορὴ κγ . ὁμολογεῖ Σαμῶυς Ἀμεννέως ἔχειν παρὰ Πανακέστορος τοῦ παρʼ Ἀπολλωνίου εἰς ξυλοκοπίαν καὶ ἐμπυρισμὸν ἀρού ρας α δραχμὰς δύο τριώβολον Demotic Demotic,,False
p.zen.pestm.40,1871,1871,p.zen.pestm;;40,p.zen.pestm.40,228 BC?,-228.0,Philadelphia,grc,Παυσανίας Ζήνωνι χαίρε ιν ν φαι ν προσενέγκ ηι τὰς χέρας α λ κα λεσαμενος οὖν τὸν Ὀρσ ῆν τῆ ς προγεγραμμένης ἡ μ έρας Ὀρ σῆν εἰ ἐγδέδυκε ν γέγρα φα οὖν σοι ἵνα εἰδῇς ἰδῇς . ἔρρωσο Ζήνωνι . ἔτους κ Δύσ τ ρου κδ Παῦνι ιη . Παυσ ανίας περὶ Τβοήρι ο ς πρὸ ς Ὀρσῆν.,,False
p.zen.pestm.41,1872,1872,p.zen.pestm;;41,p.zen.pestm.41,III sac,,Philadelphia,grc,"Παῧς Ζήνωνι Ζένωνι χαίρειν. σύ μʼ ἐξέθρεψας ἐξέθρηψας ἐν Αἰγύπτωι Αἴγυπτοι , δύνασαί δυσαί με καὶ ὧδε ὧδη ἐκθρέψαι ἐχθέψαι . ἔλεγές μοι δ ιελθεῖν εἰς τὸ λογιστήριον καὶ ζη τῆσαι Ἡλιόδωρον. οὗτος δύναταί δυταί με καταστῆσαι σκευοφύλακα σκεοφύλακα · Ἀμύνανδρος Ἀμενανδρος ἐστι τριήραρχος τριαρχος τῆς ἐ ννήρους ἐ ννειερους . σὺ οὖν μοι ουμοι ἀπόστειλον ἀπόστιλον ἵ να μοι γένηται τὸ τάχος, ἵνα μὴ ἄλλος παρέληταί παρήλεταί μου. ἔ ρρ ωσο. Παῧς.",,False
p.zen.pestm.42,1873,1873,p.zen.pestm;;42,p.zen.pestm.42,257 BC,-257.0,Philadelphia,grc,Φιλωνίδης ὁ ἱερεὺς τοῦ Ἀσκληπιοῦ Ζήνωνι χ αίρειν. καλ ῶ ς ποιεῖς ποεῖς εἰ ὑγιαίνεις· ὑ γιαί νομεν δὲ καὶ ἡμεῖς. Πτολεμαῖος ὁ κομίζων σ οι τὴν ἐπιστολ ὴ ν φίλο ς ἐστὶν ἡμ ῖ ν καὶ ἀναγκαῖος. καλῶς ἂν οὖν ποιήσαις ποήσαι ς συ ν επιλ αμβ ανόμενος αὐτοῦ ἐ άν σε π αρ α καλῆι . τοῦτο δὲ ποιῶν χα ρ ίζοιʼ ἂν καὶ ἐμοὶ καὶ τῶι θεῶ ι. γράφε δὲ ἡμῖν πε ρὶ ὧν ἂν θέ ληις ὡς ἐσομένων σοι. ἔ ρρωσο. Τῦβι κδ . Ζήνωνι. Φιλωνίδου ἱερέως τοῦ Ἀσκληπιοῦ περὶ Πτολεμαίου. ἔτους κη Περιτίου ιθ .,,False
p.zen.pestm.43,1874,1874,p.zen.pestm;;43,p.zen.pestm.43,III sac,,Philadelphia,grc,"ὑπόμνημα Ζήνωνι παρὰ Σωσιτίμου. παῖδες ἀποκεχωρήκα σί μου δύο , τυγχάνουσι δὲ ἀναστρε φόμενοι ἐν τῶι Ἀρσινοΐτηι νομῶι καὶ ἐν τῶι Ἡρακλεο πολίτηι. καλῶς ἂν οὖν οὖμ ποιήσαις γράψας πρὸς τοὺς ἐκεῖ φυλακίτας, ὅπως ἂν μετὰ τῶν παρʼ ἐμοῦ ἀπεσ ταλμένων ἀπεσ τελμένων ἀπεσ ταλμένων συζητήσωσιν αὐ το ύς .",,False
p.zen.pestm.44,1875,1875,p.zen.pestm;;44,p.zen.pestm.44,253 BC,-253.0,Philadelphia,grc,"Σώστρατος Ζήνωνι χαίρειν. τῆι κϛ ἀναβαίνοντός μου ἐκ τοῦ πεδίου προσήνεγκαν οἱ κυνουλκοὶ τὴν θήλειαν κύνα, τὴν παρʼ Ἀπολλωνίου ἀποσταλεῖσαν, τετελευτηκυῖαν. γέγραφα οὖν σοι ἵνα εἰδῇς εἰδῆις . ἔρρωσο. ἔτους λβ Τῦβι κϛ . Ζ ήνωνι .",,False
p.zen.pestm.45,1876,1876,p.zen.pestm;;45,p.zen.pestm.45,III sac,,Philadelphia,grc,προσάγγελμα Ζ ή νω νι παρὰ Στεφάνου. οὗ εἰσ πέπρακέν εἰσ πέπρακέμ μου Ἡρακλεί δης ἀδίκως ε,,False
p.zen.pestm.46,1877,1877,p.zen.pestm;;46,p.zen.pestm.46,252 BC,-252.0,Philadelphia,grc,ι Ζήνω νι χαίρειν. τὰ πέντε ζεύγη ἀπεστάλκαμεν πρὸς σέ. καλῶς οὖν ποιήσεις ἐ πιμέλειαν π ο ιησάμενος ὅπως τά τε ἐπιτήδεια καὶ οἱ γενόμενοι μισθοὶ ε ὐτάκτως διδῶνται καὶ ὡς ἂν ἀπεργάσωνται τὰς εἴκοσι ἀρούρας ἄφες αὐτά . ἔρρωσο. ἔτους λδ Φαῶφι ιδ ιγ Ζ ήνωνι.,,False
p.zen.pestm.47,1878,1878,p.zen.pestm;;47,p.zen.pestm.47,III sac,,Philadelphia,grc,σόμενον τὸ σιτάριον τὸ παρὰ τῶν λ α τ ό μων· ἕτοιμον γάρ ἐστιν. vac ? ει. Ζήνωνι.,,False
p.zen.pestm.48,1879,1879,p.zen.pestm;;48,p.zen.pestm.48,258-257 BC,-257.0,Philadelphia,grc,"Διόδωρο ς Ἀπολλωνίωι χαίρειν. ἀπέστ αλκά σοι τὴν διαγραφὴν τῶ ν ἔργων ἐν τίσιν ἐστίν, ὅπως εἰδῇς εἰδ ῆις . τὰ μὲν λίθινα καὶ πλίνθινα οὐθὲν ἐπικωλύσει, τὰ δ ὲ ξύλινα ἡμᾶς ἐφέξει· ξύλα γὰρ οὔτε εἰς ὑπέρθυρα οὔ τε εἰς ἐπιστύλια ὑπάρχει. ἔρρωσο. ἔτους κη Μ Ἀπολλωνίωι.",,False
p.zen.pestm.49,1880,1880,p.zen.pestm;;49,p.zen.pestm.49,244 BC,-244.0,Philadelphia,grc,"Εὐκλῆς Ἀπολλωνίωι χαίρειν. ἀπέσταλκά σοι τὰς ἐπιστολὰς τὰς γραφείσας πρός τε Ὀρσικλείδαν τὸν ἀρχισιτολόγον περὶ τῆς σιτομετρίας ἧς δεῖ χρηματίσαι αὐτὸν κατὰ τὴν παρʼ Ἑρμαφίλου γραφεῖ πεμφθεῖ σαν αὐτῶι ἐπιστολήν. ἔ πε ι τα δὲ καὶ τὰς πρὸς Χρύσιππον, τήν τε περὶ τοῦ ταλάντου ὅπως περιέληι ἐκ τοῦ προστάγματος τοῦ γραφέντος Πύθωνι καὶ διορθώσηται , σύμβολον δὲ ποίησαι πόησαι ἀντὶ τοῦ πρὸς ἐμὲ μὴ πρὸς ἐμὲ ἀλλὰ πρὸς τοὺς ἀναιρουμένους ἀποχῆς καὶ τὴν περὶ τῆς σιτομετρίας ἵνα μνησθῆι τῶι Ὀρσικλείδαι. ἐπιμελῶς οὖν ἀποδοὺς αὐτοῖς σπούδασον ἀγαγεῖν εἰς οἰκονομίαν περὶ ὧν γεγράφαμεν καὶ περὶ μὲν Ὀρσικλείδου λαβεῖν ἐπιστολὴν πρὸς Νίκωνα καὶ παρὰ Νίκωνος πρὸς Ἡρακλείδην καὶ πρὸς ἡμᾶς συντόμως πέμψαι, Χρυσίππωι δὲ μνησθῆναι ὅπως συντάξηι Πύθωνι ἐπιστεῖλαι Σκύμνωι χρηματίζειν ἵνα μὴ ἐν ἐπιστάσει ἦι τὰ ἔργα. πρὸς δὲ ταῦτα παράλαβε καὶ Λυκόφρονα. ἐντετάλμεθα δὲ καὶ Προίτωι συνλαβεῖν τινα τῶν ὀφειλόντων καὶ τὰ ὑπάρχοντα ἐνεχυράσαι. παραλαβὼν οὖν Κτησικλῆν καὶ τῶν παρὰ Λυκόφρονος μαχίμων τινὰ συνδίελθε αὐτῶι καὶ ὃν ἄν σοι παραδείξηι, παράδος αὐτοῖς καὶ τὰ ὑπάρχοντα παράθου Λυκόφρονι. γράψον δὲ καὶ πρὸς ἡμᾶς, ὡς ἂν οἰκονομήσῃς οἰκονομήσηις . ἔρρωσο ἔτους δ Φαμενὼθ ι . καὶ περὶ τῶν ιθ τετρωβόλου δὲ ὧν γράφεις δεῖν με κομίσασθαι ἐκ παρὰ Παθιώφιος τοῦ ἐξειλη φότος ἀπὸ τοῦ γενήματος τοῦ βαλανείου τῆς διὰ Παθιώφιος μισθώσεως, ἐπίστειλόν μοι πόθεν κομίσωμαι· τὸ μὲν γὰρ διεγγύημα διὰ τῶν λόγων ἀνενήνοχας. Ἀπολλωνίωι Εὐκλέους.",,False
p.zen.pestm.5,1836,1836,p.zen.pestm;;5,p.zen.pestm.5,257 BC,-257.0,Philadelphia,grc,βασιλεύοντος Πτολεμαίου τοῦ Πτολεμαίου Σωτῆρος ἔτους κθ Μεσορὴ κγ . ὁμολογοῦσι ὁμολογει Φ ερν οῦ θ ις Παῶτ ος καὶ Ὧρος Π ο κ ᾶ τος ἔχειν παρὰ Πανακέστορος τοῦ παρ ʼ Ἀπο λλω νίου εἰ ς ξυλ οκ οπίαν καὶ ἐ μπυρισμὸν ἀρου ρῶν ε δραχμὰς ιβ τριώβολον . βα σ ι λε ύ ο ντ ο ς Πτολεμαίο υ τοῦ Πτολεμαίου Σωτῆρος ἔτους κθ Μεσορὴ κγ . ὁμολογοῦσι ὁμολογει Φερνοῦθις Παῶτ ο ς καὶ Ὧρος Ποκᾶτος ἔχειν παρὰ Πανακέστορ ο ς το ῦ παρʼ Ἀπολλωνίου εἰς ξυλο κοπίαν καὶ ἐμπυρισ μὸν ἀρου ρῶν ε δραχμὰς δεκαδύο τριώβολον . Demotic,,False
p.zen.pestm.50,1881,1881,p.zen.pestm;;50,p.zen.pestm.50,257 BC,-257.0,Philadelphia,grc,"οἱ ἱερεῖς τῆς Ἀφροδίτης Ἀπολλωνίωι τῶι διοικητ ῆι χαίρειν. καθάπερ καὶ ὁ βασιλεὺς γέγραφέν σοι δοῦναι εἰς τὴν ταφ ὴ ν τῆς Ἕσιτος ζμύρνης τάλαντα ἑκατόν , καλῶς ἂν ποιήσαις συντάξας δοθῆναι. οὐ γὰ ρ ἀγνοεῖς ὅτι οὐκ ἀνάγεται ἡ Ἕσεις εἰς τὸν νομὸν ἐὰν ἐὰμ μὴ ἕτοιμα ἔ χωμεν τὰ δέο ντα ὅσα ποτὲ χρείαν χρήαν ἔχουσιν εἰς τὴν ταφήν, διὰ τὸ αὐθημερὸν . γίνωσκε δὲ εἶναι τὴν Ἕσιν Εἶσιν· αὐτὴ δέ σοι δοίη ἐπαφροδισίαν πρ ὸς τὸν βασι λ έα. ἔρρωσο. ἔτους κη Ἁθὺρ ιε .",,False
