doc_id,hgv_id,tm_id,ddb_hybrid,filename,date_text,date_year_approx,provenance,language,transcription_text,translation_text,has_translation
p.eleph.2dupl,5837,5837,p.eleph;;2dupl,p.eleph.2dupl,285/284 BC,-284.0,Elephantine,grc,"βασιλεύοντος Πτολεμαίου ἔτους μ μηνὸς μη νὸς Γορπιαίου ἐφʼ ἱερέως Μενελάου τοῦ Λαάγου. συγγρα φὴ καὶ ὁμολογία. τάδε διέθετο Διονύσιος Τημνίτης Τεμνίτης Καλλίσται Τημνίτει Τειμνίτει τῆι αὑτοῦ γυναι κί. ἐὰν δέ τι πάσχηι Διονύσιος, καταλείπειν τὰ ὑπάρχοντα αὑτοῦ πάντα Καλλίσται καὶ κυρίαν εἶναι τῶν ὑπαρχόντων πάντων μέχρι ἂν ζῆι. ἐὰν δέ τι πάσχηι Καλλίστα Διονυσίου ζῶντος, κύριον εἶναι Διονύσιον τῶν ὑπαρχόντων. ἐὰν δέ τι πάσχηι Διονύσιος, καταλειπέτω τὰ ὑπάρχοντα πᾶσιν τοῖς υἱοῖς τοῖς αὑτοῦ, κατὰ τὰ αὐτὰ ταὐτὰ δὲ καὶ Καλλίστα ἐάν τι πάσχηι, καταλειπέτω τὰ ὑ πάρχοντα πᾶσι τοῖς υἱοῖς πλὴν τῶν μερῶν, ὧν ἂν λαμβάνωσι παρὰ Διονυσίου καὶ Καλλίστας ἐργαζό μενοι Βάκχιος Ἡρακλείδης Μητρόδωρος τοῦ πατρὸς ζῶντος καὶ τῆς μητρός. γημάντων δὲ καὶ κα ταχωρισθέντων Βακχίου Ἡρακλείδου Μητροδώρου ἔστω τὰ ὑπάρχοντα τὰ Διονυσίου καὶ Καλλίσ τας κοινὰ πάντων τῶν υἱῶν· ἐὰν δέ τι ἐξαπορῶνται ἢ χρέος ὀφείλωσιν Διονύσιος ἢ Καλλίστα ζῶντες διονυσίο υ ἢ Καλλίστας ζῶντος τρεφέτωσαν αὐτοὺς οἱ υἱεῖς πάντες κοινῆι καὶ συναποτινέτωσαν τὰ χρέα πάντες. ἐὰν δέ τις αὐτῶν μὴ θέληι ἢ τρέφειν τράφειν ἢ συναποτίνειν ἢ μὴ συνθάπτωσιν, ἀποτεισάτω ἀργυρίου δραχμὰς χιλίας καὶ ἡ πρᾶξις ἔστω ἐκ τοῦ ἀτακτοῦντος καὶ μὴ ποιοῦντος κατὰ τὰ γεγραμμένα. ἐὰν δέ καταλείπωσιν Διονύσιος ἢ Καλλίστα χρέος τι, ἐξέστω τοῖς υἱοῖς μὴ ἐμβατεύειν, ἐὰν ἐὰμ ἐὰν μὴ βούλων ται τελευτήσαντος Διονυσίου καὶ Καλλίστας. ἡ δὲ συγγραφὴ ἥδε κυρία ἔστω πάντηι πάντως, ὅπου ἂν ἐπιφέρηται ὡς ἐκεῖ τοῦ συναλλάγματος γεγενημένου. τὴν δὲ συγγραφὴν ἑκόντες ἔθεν το παρὰ συγγρα φο φύλα κα Ἡράκλειτον. μάρτυρες Πολυκράτης Ἀρκάς, Ἀνδροσθένης Κῶιος, Νουμήνιος Κρής, Σιμωνίδης Μαρωνίτης, Λῦσις Ἡράκλειτος Τημνῖται. Διο νυσίου Μητρο δώ ρου seal seal seal seal Βακχίου Καλλίστας Σιμωνί δου seal seal seal seal Πολυ κ ράτους Ἡρακλείδου Νουμη νίου Ἡρακλ είτου seal seal seal seal Λύσιος Ἀνδροσθένους",,False
p.eleph.30,5861,5861,p.eleph;;30,p.eleph.30,223/222 BC,-222.0,Elephantine,grc,"Φιλήμων Μίλωνι χαίρειν. ἀπέχω παρὰ σοῦ τὰς κ δραχμὰς , ἃς ἐπέθη κέν σοι Ζμῆτις Ψαμμα τίχου ἀποδοῦναί μοι. ἔρρωσο ἔτους κε Θωὺθ κϛ seal",,False
p.eleph.3intdupl,5838,5838,p.eleph;;3intdupl,p.eleph.3intdupl,284/283 BC,-283.0,Elephantine,grc,"βασιλεύοντος Πτολεμαίου ἔτους μα ἐφʼ ἱερέως εὐρέου τοῦ Προίτου τῶι γ ἔτει μηνὸς Ἀρτεμισίου κατέβαλεν Ἐλάφιον Σύρα μετὰ κυρίου Παντάρκους Ἀντιπάτρωι Ἀρκάδι τροφεῖα ὑπὲρ αὑτῆς ἀργυρίου δραχμὰς τ . μὴ ἐξέστω δὲ Ἀντιπάτρωι ἐπελθεῖν ἐπʼ Ἐλάφιον εἰσπράττοντι τροφεῖα ἢ καταδουλούμενον καταλουμενον παρευρέσει μηδεμιᾶι μηδʼ ἄλλωι ὑπὲρ Ἀντιπάτρου. εἰ δὲ μὴ ἥ τʼ τε ἔφοδος αὐτοῖς ἄκυρος ἔστω καὶ ἀποτεισάτω Ἀντίπατρος Ἐλαφίωι ἢ τῶι ὑπὲρ Ἐλαφίου πορευομένωι ἐπίτιμον δραχμὰς Γ . ἡ δέ συνγραφὴ συγγραφὴ ἥδε κυρία ἔστω πανταχῆι οὗ ἂν ἐπιφέρηι Ἐλάφιον κατʼ Ἀντιπάτρου ἢ ἄλλος ὑπὲρ Ἐλαφίου πράσσων καθάπερ Ἐλαφίωι γέγραπται. μάρτυρες Παγκράτης Ἀρκάς, Καφισίας Φωκεύς, Δίφιλος Φωκεύς, Ἐπίνικος Χαλκιδεύς, Ἀθηναγόρας Ἀλεξανδρεύς, Ξενοκλῆς Ῥόδιος Παγκρά τους seal Ἀντιπάτρου Διφίλου συγγραφοφύλαξ Παγκράτης Ἐπινίκου seal Ξενοκλέους Καφισίου Ἀθηναγόρου",,False
p.eleph.4intdupl,5839,5839,p.eleph;;4intdupl,p.eleph.4intdupl,284/283 BC,-283.0,Elephantine,grc,"βασιλεύοντος Πτολεμαίου ἔτους μα ἐφʼ ἱερέως εὐρέου τοῦ Προίτου τῶι γ ἔτει μηνὸς μη νὸς Ὑπερβερεταίου. κατέβαλεν Ἐλάφιον Σύρα μετὰ κυρίου Δίωνος Παντάρκει Ἀρκάδι τρ ο φεῖα τρφεῖα ὑπὲρ αὑτῆς ἀργυρίου δραχμὰς τετρακοσίας . μὴ ἐξέστω δὲ Παντάρκει ἐπελθεῖν ἐπʼ Ἐλάφιον εἰσπράττοντι τροφεῖα ἢ καταδουλούμενον καταδουλομενον παρευρέσει μηδεμιᾶι μηδʼ ἄλλωι ὑπὲρ παντάρκους μηθενί. εἰ δὲ μὴ ἥ τε ἔφοδος αὐτοῖς ἄκυρος ἔστω καὶ ἀποτεισάτω Παντάρχης Ἐλαφίωι ἢ τῶι ὑπὲρ Ἐλαφίου πορευομένωι ἐπίτιμον δραχμὰς μυρίας . ἡ δὲ συγγραφὴ ἥδε κυρία ἔστω πανταχῆι οὗ ἂν ἐπιφέρηι Ἐλάφιον κατὰ Παντάρκους ἢ ἄλλος ὑπὲρ Ἐλαφίου πράσσων καθάπερ καὶ Ἐλαφίωι γέγραπται. μάρτυρες Κλεόνικος Ἀρκάς, Νικαγόρας Κυρηναῖος, Ῥοδοκλῆς Αἰγινήτης, Ἀφροδίσιος Σιδώτης, Διονύσιος Μάγνης, Θαλίαρχος Κυρηναῖος. συγ-γραφοφύλαξ Νικαγόρας. συγγραφὴ Ἐλαφίου πρὸς Παντάρκη τροφεῖα κατέβαλε δραχμὰς Γ Δίωνος seal seal seal Νικαγόρου Ῥοδοκλέους Παντάρκους seal seal seal Ἀφροδισίου Ἐλαφίου Κλεονί κου seal seal seal Θαλιάρχου Διονυσίου ἐχρήσατο ἐ κτ ήσατο π αρα φι",,False
p.eleph.5,5840,5840,p.eleph;;5,p.eleph.5,282/281 BC,-281.0,Elephantine,grc,"ὅσα Διαγόρας εἴληφε ὀβελίσκους γ κύαθον α καὶ τ ὸν οἰνο ψυκτῆρα οἰνι ψυκτῆρα καὶ σίφων α σίφωνα στρῶμα α προσκεφάλαια β λυχνία σιδηρᾶ α τόξον α φαρέτρα α κλίνη α κλίνη δραχμῶν ε τράπεζα α μαχαίρια β κε ράμια οἴνου ι βασιλεύοντος Πτολεμαίου τ οῦ Πτο λεμαίου ε ἔτους β μη νὸς Τῦβι τρίτηι ἐπʼ εἰκα δι ἐλογισάμην πρὸς Ἑρμαγό ραν. ὑπὲρ τοῦ οἴνου οὗ τοῦ εἶχεν κ εράμια οἴνου ρε , ἔχω λόγον καὶ κεκόμισμαι κεκόμιζμαι ἅπαντα τῶν πατρῴων πατρώιων · οἴνου ἀνη λώθησαν κ εράμια μγ · τιμὴ ν ἐλάβομεν κ εραμίων λϛ · δραχμὰς ρν . καὶ τοῦ σίτου τοῦ κριθίνου καὶ πυρίνου ἀπέχω τοὺς λόγους. ὁμολογεῖ ὀφείλειν Ἑρμαγόρας παρὰ Διαγόρου πρὸς τὸ ν λ οι πὸν λόγον τῶν πατρῴων πατρώιων δραχμὰς ι η ὀβολοὺς β 𐅵 . μάρτυρες Δρίμακος Ταερπχυβς. Δρι μάκου Ἑρμαγόρου Δ ιαγόρου. seal seal",,False
p.eleph.6,43412,43412,p.eleph;;6,p.eleph.6,225/224 BC,-224.0,Elephantine,grc,"Demotic ἔτους κγ Θωῦθ κ η η ἐν Ἀπόλλων ο ς πό λει τῆι με γάληι ὑπὲρ Πινύριος Ἐσφήνηιος Ἐσφήνιοσ ἀρχιερέως τοῦ ιϛ ἔτους ἔ γγυιοι ε ἐ φ ὧι ἀ ποδώ σουσιν τὴν τ ε τάρτ ην σί του ἐν ἔτει δ ἀργυ ρίου τάλ αντα γ δραχμὰς Ασξ οὔσης ἀ σουσιν τὴν σι του ν τῆς ἀ ἀργυ ρίου δραχμῶν μη κατʼ ἔτος , Θαρεφώνυχος ὁ μικρὸς ἀρούρης δραχμὰς β Ἁρπαήσιος Ψεν αῆ ς Πα το ῦτος Ψινταὴς α ἱερεῖς τασ τ ε του ἱερεὺς τ ου εις πρᾶ ξ ις βασ ιλικὴ ἐφʼ ὑπάρ χο υσι πᾶσι ας δραχμ . τ ταξεσο ι τοῦ Θαρεφ ωνύχου αξεσ τ α κε θε ν εους χ ητι ανε ητι τ υιο υ Πρύρι Ἐσφήνιος ἀρχιερέως ιϛ ἔτους ἔγγ υοι ἐπ",,False
p.eleph.7,5841,5841,p.eleph;;7,p.eleph.7,225/224 BC,-224.0,Elephantine,grc,"Demotic ὅρκος Θ ο τμώσιος Ἅρσιος ἱερογρα μματέως Ἀπόλλωνος πό λεως τῆς μεγάλης περὶ τῶν ὀφειλημάτων, ὅπως ἀγάγῃ εἰς ὁμόλογον ἀπόλογον .",,False
p.eleph.8,5842,5842,p.eleph;;8,p.eleph.8,-224/223 BC,-223.0,Elephantine,grc,"Εὐ φ ρο ν ίωι π α ρ ὰ Πατ τοῦ Θοτσύθμιος. ἐμφανί ζω σοι Ὧρον Πασᾶτος ταριχεύτην ἐγλα βόντα εἰς ν τὸ συν αγ όμενον ἀργύριον εἰς τὸ ἱερὸν ἀπὸ τῶν ταρι χειῶν χαλκοῦ δραχμὰς Βω ἤδη καταβεβληκέναι αὐτὸν ε ξω δραχμὰς Βσ , ὥστε καταλείπεσθαι καταλίπεσθαι χαλκοῦ δραχμὰς χ , καὶ τοῦτο ὀφείλει ἕως τ ο ῦ τη ν ὃ καὶ εκει ἀναγράφεται εἰς αὐτὸν διὰ τῶ ν ἱ ερ ο γραμματέων. οὗτος δὲ δυνατός ἐστιν εἰσενέγκαι καὶ ἔν γυο ν ἱ κ ανό ν , ἐπ εὶ Πασᾶς ὁ πατὴρ αὐτοῦ πρ ώ ην ρ η ν ἐποιήσατο ἔγλημ ψιν χα λκοῦ δραχμῶν ρ ξ",,False
p.eleph.9,5843,5843,p.eleph;;9,p.eleph.9,223/222 BC,-222.0,Elephantine,grc,"Εὐφρόν ι ος Μίλωνι χαίρειν . παραγ ε ι ν ο μένων ἡμῶ ν ε ἰς Ἀπόλλωνος π ό λιν τὴν μεγάλην οὐχ εὕρομέν σε οὐ ἐπὶ τῶν τόπων, ἀλλʼ ἔφ α σάν σ ε εἶναι ἐν Συήνηι οὐκ ὀρθῶ ς οὖν ποιεῖς ἀ ναβαλλόμενος ἀ ναβαλόμενος τὰ π ράγματα. ὡς ἂν οὖν ἀναγνῷς ἀναγνῶις τὴ ν ἐπιστολὴν, παρα γενόμεν ος πρὸς ἡμᾶς ου λ κομίζων π ά ντα τὰ γράμματα καὶ εἴ τι ἄλ λο ᾠκονόμηκ ας ὠικονόμηκ ας κ αὶ ὧ ν πεποίησαι δι αγραφῶν τὰ ἀντίγραφ α , βου λόμεθα γὰρ συνλαλῆσα ι περὶ ὧν ἐπέστει λ α οις λογ ξίοις. ἔρρωσο ἔτους κε Θω ῦθ κ",,False
p.eleph.Fr1,5834,5834,p.eleph;;Fr1,p.eleph.Fr1,III sac,,Elephantine,grc,"Λύ κ ων Μ ίλωνι χαί ρειν. ἀ πέ χω παρὰ σοῦ τὰς κα δραχμὰς , ἃς ἐπέθηκέν σοι Πύθων Πε καὶ οὐθέν σοι ἐν καλῶ. ἔτους β",,False
p.eleph.Fr2,5835,5835,p.eleph;;Fr2,p.eleph.Fr2,III sac,,Elephantine,grc,καὶ ἐξω μ οσίαν ἡμῖν ἔδωκαν παρόντων τῶν προγεγραμμένων πιλ θ εν σοι ἀξιῶ.,,False
